symbol,interval,strategy,activate_pct,trail_pct,no_trail,cell,is_baseline_cell,max_sl_pct,cooldown_candles,mask_mode,n_calls,net_pnl,gross_pnl,total_costs,win_rate,n_trades,n_wins,n_losses,sum_wins,sum_losses,avg_winner,avg_loser,breakeven_win_rate_pct,mean_bars_held,exit_initial_sl,exit_trailing_sl,exit_signal_reverse,exit_end_of_data,max_drawdown_pct,final_equity,survived,seconds
SOLUSDT,240,EMA_8_21,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,111,-74.242908,-38.670802,35.572106,34.23,111,38,73,139.524729,-213.767637,3.671703,-2.928324,44.3684,6.71,53,40,18,0,16.253,425.757092,True,0.08
SOLUSDT,240,EMA_8_21,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,111,-9.945792,25.685242,35.631034,32.43,111,36,75,208.986514,-218.932306,5.805181,-2.919097,33.4595,11.84,53,36,22,0,13.4951,490.054208,True,0.07
SOLUSDT,240,EMA_8_21,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,111,-18.40191,17.125148,35.527059,29.73,111,33,78,204.388299,-222.79021,6.193585,-2.856285,31.5616,9.49,55,29,27,0,8.843,481.59809,True,0.07
SOLUSDT,240,EMA_8_21,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,111,11.962326,47.545981,35.583655,29.73,111,33,78,234.752535,-222.79021,7.113713,-2.856285,28.6488,13.02,55,28,28,0,9.3314,511.962326,True,0.08
SOLUSDT,240,EMA_8_21,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,111,0.686281,36.257583,35.571301,26.13,111,29,82,232.770956,-232.084675,8.026585,-2.830301,26.0692,12.81,57,19,35,0,9.8571,500.686281,True,0.07
SOLUSDT,240,EMA_8_21,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,111,-1.888638,33.706135,35.594773,26.13,111,29,82,230.196037,-232.084675,7.937794,-2.830301,26.2841,14.11,57,18,36,0,11.3793,498.111362,True,0.07
SOLUSDT,240,EMA_8_21,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,111,-8.243278,27.336177,35.579454,26.13,111,29,82,223.841397,-232.084675,7.718669,-2.830301,26.8301,14.69,57,9,45,0,12.5058,491.756722,True,0.07
SOLUSDT,240,EMA_8_21,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,111,2.761264,38.33566,35.574396,26.13,111,29,82,234.845938,-232.084675,8.098136,-2.830301,25.8985,15.32,57,9,45,0,13.1248,502.761264,True,0.07
SOLUSDT,240,EMA_8_21,10.0,,True,no_trail,False,0.03,0,one_shot,111,12.141222,47.702753,35.561531,26.13,111,29,82,244.225897,-232.084675,8.421583,-2.830301,25.154,16.82,57,0,53,1,12.2558,512.141222,True,0.07
SOLUSDT,240,MACD_12_26_hist,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,204,-184.800651,-119.488146,65.312505,31.37,204,64,140,200.531592,-385.332243,3.133306,-2.752373,46.7639,5.83,93,58,53,0,40.048,315.199349,True,0.09
SOLUSDT,240,MACD_12_26_hist,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,204,-92.972126,-27.588032,65.384094,28.43,204,58,146,300.033958,-393.006085,5.172999,-2.691822,34.2261,7.8,93,29,82,0,24.2139,407.027874,True,0.07
SOLUSDT,240,MACD_12_26_hist,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,204,-124.378953,-59.032219,65.346734,28.43,204,58,146,276.092533,-400.471486,4.760216,-2.742955,36.5573,7.2,95,33,76,0,29.5138,375.621047,True,0.07
SOLUSDT,240,MACD_12_26_hist,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,204,-81.805481,-16.441018,65.364463,28.43,204,58,146,318.666006,-400.471486,5.494241,-2.742955,33.2996,8.0,95,19,90,0,22.2731,418.194519,True,0.08
SOLUSDT,240,MACD_12_26_hist,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,204,-66.636196,-1.286543,65.349653,28.92,204,59,145,332.899639,-399.535834,5.642367,-2.75542,32.8113,8.13,95,16,93,0,19.0966,433.363804,True,0.08
SOLUSDT,240,MACD_12_26_hist,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,204,-25.534418,39.887038,65.421456,28.92,204,59,145,374.001416,-399.535834,6.339007,-2.75542,30.2979,8.45,95,10,99,0,18.6799,474.465582,True,0.09
SOLUSDT,240,MACD_12_26_hist,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,204,-21.754399,43.638223,65.392622,28.92,204,59,145,377.781435,-399.535834,6.403075,-2.75542,30.0859,8.57,95,7,102,0,17.6094,478.245601,True,0.08
SOLUSDT,240,MACD_12_26_hist,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,204,-3.970516,61.437465,65.40798,28.92,204,59,145,395.565319,-399.535834,6.704497,-2.75542,29.1273,8.68,95,6,103,0,18.1902,496.029484,True,0.08
SOLUSDT,240,MACD_12_26_hist,10.0,,True,no_trail,False,0.03,0,one_shot,204,8.894947,74.325026,65.430079,28.92,204,59,145,408.430781,-399.535834,6.922556,-2.75542,28.471,8.91,95,0,109,0,17.4727,508.894947,True,0.08
SOLUSDT,240,RSI14_7030,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,155,-144.151505,-103.173792,40.977714,30.47,128,39,89,140.833826,-284.985331,3.611124,-3.202082,46.9982,5.77,85,32,11,0,30.3224,355.848495,True,0.07
SOLUSDT,240,RSI14_7030,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,155,-131.077097,-91.083594,39.993503,24.8,125,31,94,157.068696,-288.145792,5.066732,-3.065381,37.6948,7.69,83,23,19,0,29.0236,368.922903,True,0.07
SOLUSDT,240,RSI14_7030,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,155,-143.913601,-104.230929,39.682673,23.39,124,29,95,168.513399,-312.427,5.810807,-3.288705,36.1416,8.08,94,13,17,0,32.7565,356.086399,True,0.07
SOLUSDT,240,RSI14_7030,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,155,-151.176021,-111.826777,39.349244,22.76,123,28,95,161.250979,-312.427,5.758964,-3.288705,36.3486,8.67,94,9,20,0,34.8042,348.823979,True,0.07
SOLUSDT,240,RSI14_7030,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,155,-109.027319,-69.672734,39.354585,22.76,123,28,95,203.399681,-312.427,7.264274,-3.288705,31.1638,8.78,94,4,25,0,26.5785,390.972681,True,0.07
SOLUSDT,240,RSI14_7030,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,155,-112.092845,-72.733668,39.359177,22.76,123,28,95,200.334155,-312.427,7.154791,-3.288705,31.4905,8.87,94,4,25,0,27.1768,387.907155,True,0.07
SOLUSDT,240,RSI14_7030,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,155,-90.470967,-51.42923,39.041737,22.95,122,28,94,218.631533,-309.1025,7.808269,-3.288324,29.6336,9.52,93,1,27,1,25.1991,409.529033,True,0.09
SOLUSDT,240,RSI14_7030,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,155,-90.470967,-51.42923,39.041737,22.95,122,28,94,218.631533,-309.1025,7.808269,-3.288324,29.6336,9.52,93,1,27,1,25.1991,409.529033,True,0.07
SOLUSDT,240,RSI14_7030,10.0,,True,no_trail,False,0.03,0,one_shot,155,-93.475467,-54.42923,39.046237,22.95,122,28,94,218.631533,-312.107,7.808269,-3.320287,29.8357,9.6,94,0,27,1,25.7855,406.524533,True,0.08
SOLUSDT,240,BB_20_25_breakout,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,67,-41.945644,-23.291379,18.654266,39.66,58,23,35,74.312856,-116.2585,3.230994,-3.321671,50.6919,6.31,35,23,0,0,10.2636,458.054356,True,0.07
SOLUSDT,240,BB_20_25_breakout,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,67,-1.298336,15.135777,16.434113,29.41,51,15,36,102.820559,-104.118895,6.854704,-2.892192,29.673,12.8,29,21,1,0,7.874,498.701664,True,0.07
SOLUSDT,240,BB_20_25_breakout,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,67,-27.21746,-9.186997,18.030463,32.14,56,18,38,99.01454,-126.232,5.500808,-3.321895,37.6517,9.18,38,17,1,0,8.8102,472.78254,True,0.07
SOLUSDT,240,BB_20_25_breakout,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,67,4.898495,21.348404,16.449909,35.29,51,18,33,114.525995,-109.6275,6.362555,-3.322045,34.3023,14.31,33,16,2,0,6.4717,504.898495,True,0.07
SOLUSDT,240,BB_20_25_breakout,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,67,8.716816,25.131049,16.414232,27.45,51,14,37,127.672138,-118.955322,9.119438,-3.215009,26.0653,16.65,35,13,3,0,7.4053,508.716816,True,0.07
SOLUSDT,240,BB_20_25_breakout,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,67,14.312253,30.10032,15.788067,28.57,49,14,35,126.627574,-112.315322,9.044827,-3.209009,26.1878,18.71,33,12,4,0,6.6564,514.312253,True,0.07
SOLUSDT,240,BB_20_25_breakout,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,67,21.728238,36.934476,15.206239,23.4,47,11,36,137.368059,-115.639822,12.488005,-3.212217,20.4597,21.62,34,7,6,0,6.0112,521.728238,True,0.07
SOLUSDT,240,BB_20_25_breakout,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,67,31.086903,45.98672,14.899817,23.91,46,11,35,143.411225,-112.324322,13.037384,-3.209266,19.7534,23.04,33,7,6,0,5.9883,531.086903,True,0.07
SOLUSDT,240,BB_20_25_breakout,10.0,,True,no_trail,False,0.03,0,one_shot,67,39.639081,52.024402,12.385321,26.32,38,10,28,131.6179,-91.978819,13.16179,-3.284958,19.9733,37.92,27,0,10,1,9.2466,539.639081,True,0.07
SOLUSDT,240,ADX14_DI_20,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,243,-202.283762,-128.335017,73.948744,32.47,231,75,156,199.846901,-402.130663,2.664625,-2.577761,49.1715,4.81,93,65,72,1,46.4289,297.716238,True,0.08
SOLUSDT,240,ADX14_DI_20,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,243,-117.845944,-44.197712,73.648232,30.0,230,69,161,293.140873,-410.986817,4.248418,-2.552713,37.5337,6.89,93,33,103,1,37.0055,382.154056,True,0.08
SOLUSDT,240,ADX14_DI_20,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,243,-146.909383,-73.337588,73.571795,30.0,230,69,161,269.533537,-416.44292,3.906283,-2.586602,39.8375,6.11,96,36,97,1,36.3819,353.090617,True,0.08
SOLUSDT,240,ADX14_DI_20,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,243,-107.484571,-33.867153,73.617419,30.0,230,69,161,308.958349,-416.44292,4.477657,-2.586602,36.6153,7.11,96,22,111,1,34.3418,392.515429,True,0.08
SOLUSDT,240,ADX14_DI_20,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,243,-69.191883,4.399609,73.591492,30.0,230,69,161,349.639885,-418.831768,5.067245,-2.60144,33.9229,7.29,97,21,111,1,24.8122,430.808117,True,0.09
SOLUSDT,240,ADX14_DI_20,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,243,-52.270378,21.374967,73.645345,30.0,230,69,161,366.561389,-418.831768,5.312484,-2.60144,32.8717,7.74,97,15,117,1,25.3431,447.729622,True,0.08
SOLUSDT,240,ADX14_DI_20,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,243,-43.765936,29.845359,73.611295,30.0,230,69,161,375.065832,-418.831768,5.435737,-2.60144,32.3676,7.97,97,9,123,1,23.7086,456.234064,True,0.08
SOLUSDT,240,ADX14_DI_20,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,243,-25.844026,47.783191,73.627217,30.0,230,69,161,392.987742,-418.831768,5.695475,-2.60144,31.3543,8.17,97,7,125,1,21.688,474.155974,True,0.08
SOLUSDT,240,ADX14_DI_20,10.0,,True,no_trail,False,0.03,0,one_shot,243,-20.189621,53.432889,73.62251,30.0,230,69,161,398.642147,-418.831768,5.777422,-2.60144,31.0476,8.58,97,0,132,1,22.8916,479.810379,True,0.08
SOLUSDT,240,DONCHIAN_55,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,20,-32.251201,-25.825333,6.425868,30.0,20,6,14,14.237799,-46.489,2.372966,-3.320643,58.3223,8.9,14,6,0,0,8.1746,467.748799,True,0.06
SOLUSDT,240,DONCHIAN_55,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,20,-18.32725,-11.879952,6.447299,25.0,20,5,15,28.706701,-47.033951,5.74134,-3.135597,35.323,12.2,14,6,0,0,7.6214,481.67275,True,0.07
SOLUSDT,240,DONCHIAN_55,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,20,-29.270832,-22.837463,6.433369,20.0,20,4,16,23.858168,-53.129,5.964542,-3.320562,35.7623,10.45,16,4,0,0,10.0095,470.729168,True,0.06
SOLUSDT,240,DONCHIAN_55,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,20,-21.934745,-15.490355,6.44439,20.0,20,4,16,31.194255,-53.129,7.798564,-3.320562,29.8635,12.6,16,4,0,0,9.1114,478.065255,True,0.06
SOLUSDT,240,DONCHIAN_55,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,20,-27.726446,-21.290757,6.43569,15.0,20,3,17,28.718054,-56.4445,9.572685,-3.320265,25.7526,13.2,17,3,0,0,10.2452,472.273554,True,0.07
SOLUSDT,240,DONCHIAN_55,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,20,-28.221975,-21.78703,6.434945,15.0,20,3,17,28.222525,-56.4445,9.407508,-3.320265,26.0868,13.8,17,3,0,0,10.3422,471.778025,True,0.07
SOLUSDT,240,DONCHIAN_55,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,20,-26.616571,-20.156806,6.459765,10.0,20,2,18,33.152429,-59.769,16.576215,-3.3205,16.6887,13.55,18,2,0,0,10.2452,473.383429,True,0.06
SOLUSDT,240,DONCHIAN_55,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,20,-31.019349,-24.566198,6.453151,10.0,20,2,18,28.749651,-59.769,14.374826,-3.3205,18.7648,14.15,18,2,0,0,10.3422,468.980651,True,0.07
SOLUSDT,240,DONCHIAN_55,10.0,,True,no_trail,False,0.03,0,one_shot,20,-52.958171,-46.537978,6.420193,5.0,20,1,19,9.788138,-62.746309,9.788138,-3.302437,25.2276,21.05,18,0,2,0,12.4862,447.041829,True,0.07
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,14,-4.45844,0.032464,4.490904,42.86,14,6,8,22.11056,-26.569,3.685093,-3.321125,47.4025,7.0,8,6,0,0,3.6896,495.54156,True,0.1
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,14,-13.439405,-8.922103,4.517302,21.43,14,3,11,16.517964,-29.957368,5.505988,-2.723397,33.0936,11.43,8,6,0,0,4.5614,486.560595,True,0.07
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,14,-17.601665,-13.091076,4.510589,21.43,14,3,11,18.940835,-36.5425,6.313612,-3.322045,34.4766,10.71,11,3,0,0,5.9175,482.398335,True,0.08
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,14,-8.952262,-4.441681,4.510581,21.43,14,3,11,27.590238,-36.5425,9.196746,-3.322045,26.5365,13.93,11,3,0,0,6.1964,491.047738,True,0.07
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,14,-17.981772,-13.484756,4.497016,14.29,14,2,12,21.876228,-39.858,10.938114,-3.3215,23.2931,13.86,12,2,0,0,7.7259,482.018228,True,0.07
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,14,-16.626106,-12.127053,4.499053,14.29,14,2,12,23.231894,-39.858,11.615947,-3.3215,22.2361,14.71,12,2,0,0,7.7259,483.373894,True,0.07
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,14,-7.135604,-2.63824,4.497364,14.29,14,2,12,32.722396,-39.858,16.361198,-3.3215,16.8752,14.79,12,2,0,0,7.7259,492.864396,True,0.07
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,14,-14.511806,-10.01592,4.495886,14.29,14,2,12,25.346194,-39.858,12.673097,-3.3215,20.7664,15.21,12,2,0,0,7.7259,485.488194,True,0.07
SOLUSDT,240,DONCHIAN_PULLBACK_55,10.0,,True,no_trail,False,0.03,0,one_shot,14,-17.062262,-12.60835,4.453913,7.14,14,1,13,26.111238,-43.1735,26.111238,-3.321038,11.2837,35.5,13,0,0,1,9.9565,482.937738,True,0.07
SOLUSDT,60,EMA_8_21,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,450,-188.833843,-44.853881,143.979963,28.22,450,127,323,435.231751,-624.065594,3.427022,-1.932092,36.0524,15.17,76,82,291,1,44.3076,311.166157,True,0.19
SOLUSDT,60,EMA_8_21,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,450,-108.040958,36.001487,144.042445,26.89,450,121,329,522.85201,-630.892968,4.321091,-1.917608,30.7373,18.36,76,27,346,1,28.7747,391.959042,True,0.21
SOLUSDT,60,EMA_8_21,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,450,-203.46152,-59.458463,144.003058,26.44,450,119,331,440.236208,-643.697728,3.699464,-1.944706,34.4551,16.92,81,35,333,1,44.8938,296.53848,True,0.22
SOLUSDT,60,EMA_8_21,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,450,-120.450552,23.597601,144.048153,26.44,450,119,331,523.247176,-643.697728,4.397035,-1.944706,30.6652,18.52,81,12,356,1,29.4177,379.549448,True,0.21
SOLUSDT,60,EMA_8_21,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,450,-158.330217,-14.31647,144.013747,26.44,450,119,331,485.367511,-643.697728,4.078719,-1.944706,32.2857,18.01,81,16,352,1,36.1758,341.669783,True,0.22
SOLUSDT,60,EMA_8_21,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,450,-121.548661,22.501136,144.049798,26.44,450,119,331,522.149067,-643.697728,4.387807,-1.944706,30.7099,18.67,81,9,359,1,29.6279,378.451339,True,0.21
SOLUSDT,60,EMA_8_21,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,450,-122.816283,21.222709,144.038992,26.44,450,119,331,520.881445,-643.697728,4.377155,-1.944706,30.7616,18.71,81,7,361,1,29.3972,377.183717,True,0.2
SOLUSDT,60,EMA_8_21,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,450,-107.578941,36.47333,144.052271,26.44,450,119,331,536.118787,-643.697728,4.5052,-1.944706,30.1509,18.84,81,6,362,1,26.9542,392.421059,True,0.2
SOLUSDT,60,EMA_8_21,10.0,,True,no_trail,False,0.03,0,one_shot,450,-100.475425,43.587857,144.063282,26.44,450,119,331,543.222303,-643.697728,4.564893,-1.944706,29.8744,19.2,81,0,368,1,25.7179,399.524575,True,0.25
SOLUSDT,60,MACD_12_26_hist,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,766,-401.28061,-180.467138,220.813472,28.99,690,200,490,519.78749,-921.0681,2.598937,-1.879731,41.9708,10.1,121,52,517,0,80.6206,98.71939,False,0.22
SOLUSDT,60,MACD_12_26_hist,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,766,-366.207245,-121.06553,245.141715,28.85,766,221,545,664.52083,-1030.728076,3.006882,-1.891244,38.6116,10.62,140,20,605,1,78.2302,133.792755,True,0.21
SOLUSDT,60,MACD_12_26_hist,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,766,-401.219181,-160.265881,240.9533,28.69,753,216,537,623.341187,-1024.560368,2.885839,-1.907934,39.8003,10.47,141,21,591,0,80.6099,98.780819,False,0.21
SOLUSDT,60,MACD_12_26_hist,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,766,-363.479709,-118.351661,245.128048,28.98,766,222,544,672.252548,-1035.732257,3.028165,-1.90392,38.6027,10.63,143,11,611,1,77.6948,136.520291,True,0.21
SOLUSDT,60,MACD_12_26_hist,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,766,-343.264045,-98.163667,245.100378,28.98,766,222,544,692.468212,-1035.732257,3.119226,-1.90392,37.9029,10.67,143,7,615,1,74.2543,156.735955,True,0.25
SOLUSDT,60,MACD_12_26_hist,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,766,-350.634065,-105.525256,245.108809,28.98,766,222,544,685.098192,-1035.732257,3.086028,-1.90392,38.1551,10.68,143,6,616,1,75.1732,149.365935,True,0.2
SOLUSDT,60,MACD_12_26_hist,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,766,-353.053471,-107.934079,245.119393,28.98,766,222,544,682.678786,-1035.732257,3.07513,-1.90392,38.2386,10.74,143,1,621,1,76.6484,146.946529,True,0.2
SOLUSDT,60,MACD_12_26_hist,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,766,-352.961425,-107.84217,245.119255,28.98,766,222,544,682.770832,-1035.732257,3.075544,-1.90392,38.2354,10.75,143,0,622,1,76.6484,147.038575,True,0.2
SOLUSDT,60,MACD_12_26_hist,10.0,,True,no_trail,False,0.03,0,one_shot,766,-352.961425,-107.84217,245.119255,28.98,766,222,544,682.770832,-1035.732257,3.075544,-1.90392,38.2354,10.75,143,0,622,1,76.6484,147.038575,True,0.23
SOLUSDT,60,RSI14_7030,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,625,-182.757069,-59.543978,123.213091,43.64,385,168,217,528.028233,-710.785302,3.143025,-3.275508,51.032,16.64,213,24,147,1,37.3447,317.242931,True,0.19
SOLUSDT,60,RSI14_7030,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,625,-172.568812,-49.924342,122.64447,42.04,383,161,222,545.571111,-718.139923,3.38864,-3.234865,48.8392,17.06,213,14,155,1,35.9944,327.431188,True,0.19
SOLUSDT,60,RSI14_7030,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,625,-186.500305,-64.825379,121.674926,41.58,380,158,222,546.460044,-732.960349,3.458608,-3.301623,48.8389,17.47,220,4,155,1,39.8019,313.499695,True,0.18
SOLUSDT,60,RSI14_7030,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,625,-180.371279,-58.676368,121.694911,41.58,380,158,222,552.58907,-732.960349,3.497399,-3.301623,48.5603,17.49,220,2,157,1,38.7869,319.628721,True,0.22
SOLUSDT,60,RSI14_7030,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,625,-178.582206,-57.195633,121.386573,41.42,379,157,222,554.378143,-732.960349,3.531071,-3.301623,48.321,17.6,220,1,157,1,39.3509,321.417794,True,0.22
SOLUSDT,60,RSI14_7030,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,625,-183.202859,-61.823227,121.379632,41.42,379,157,222,549.75749,-732.960349,3.50164,-3.301623,48.53,17.61,220,1,157,1,39.3509,316.797141,True,0.22
SOLUSDT,60,RSI14_7030,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,625,-189.731959,-68.682616,121.049342,41.27,378,156,222,543.22839,-732.960349,3.482233,-3.301623,48.6688,17.69,220,0,157,1,39.4133,310.268041,True,0.19
SOLUSDT,60,RSI14_7030,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,625,-189.731959,-68.682616,121.049342,41.27,378,156,222,543.22839,-732.960349,3.482233,-3.301623,48.6688,17.69,220,0,157,1,39.4133,310.268041,True,0.21
SOLUSDT,60,RSI14_7030,10.0,,True,no_trail,False,0.03,0,one_shot,625,-189.731959,-68.682616,121.049342,41.27,378,156,222,543.22839,-732.960349,3.482233,-3.301623,48.6688,17.69,220,0,157,1,39.4133,310.268041,True,0.19
SOLUSDT,60,BB_20_25_breakout,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,241,-164.097337,-107.787732,56.309605,31.25,176,55,121,206.524149,-370.621486,3.754985,-3.062987,44.9252,23.41,103,51,22,0,34.9312,335.902663,True,0.18
SOLUSDT,60,BB_20_25_breakout,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,241,-97.795671,-48.499492,49.296179,24.68,154,38,116,239.809128,-337.604798,6.310767,-2.910386,31.5621,34.42,90,31,33,0,26.3208,402.204329,True,0.17
SOLUSDT,60,BB_20_25_breakout,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,241,-127.789568,-75.947401,51.842167,24.07,162,39,123,235.724261,-363.513829,6.044212,-2.955397,32.8392,30.24,99,31,32,0,27.3131,372.210432,True,0.19
SOLUSDT,60,BB_20_25_breakout,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,241,-94.407408,-45.742637,48.664772,23.68,152,36,116,245.852921,-340.260329,6.829248,-2.933279,30.0463,36.85,92,20,40,0,25.7243,405.592592,True,0.18
SOLUSDT,60,BB_20_25_breakout,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,241,-109.215084,-60.539393,48.675691,22.37,152,34,118,237.694245,-346.909329,6.991007,-2.93991,29.6036,38.47,94,14,44,0,27.5331,390.784916,True,0.18
SOLUSDT,60,BB_20_25_breakout,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,241,-97.965882,-50.868733,47.097149,21.77,147,32,115,238.987948,-336.953829,7.468373,-2.930033,28.1777,40.73,91,11,45,0,26.9373,402.034118,True,0.18
SOLUSDT,60,BB_20_25_breakout,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,241,-93.100012,-46.353373,46.746639,21.23,146,31,115,246.849317,-339.949329,7.962881,-2.956081,27.0729,41.51,92,8,46,0,28.526,406.899988,True,0.19
SOLUSDT,60,BB_20_25_breakout,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,241,-93.11615,-47.013726,46.102424,20.83,144,30,114,243.508679,-336.624829,8.116956,-2.952849,26.6748,42.53,91,6,47,0,26.957,406.88385,True,0.2
SOLUSDT,60,BB_20_25_breakout,10.0,,True,no_trail,False,0.03,0,one_shot,241,-93.747909,-50.21151,43.536399,21.32,136,29,107,219.61442,-313.362329,7.572911,-2.92862,27.8876,47.84,84,0,51,1,27.695,406.252091,True,0.18
SOLUSDT,60,ADX14_DI_20,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,973,-402.559313,-183.231038,219.328275,25.99,685,178,507,422.361427,-824.92074,2.372817,-1.627063,40.6778,8.3,81,57,547,0,80.8033,97.440687,False,0.19
SOLUSDT,60,ADX14_DI_20,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,973,-400.452293,-125.419794,275.032498,25.15,859,216,643,659.16774,-1059.620033,3.051703,-1.647932,35.0651,9.27,108,24,727,0,80.4303,99.547707,False,0.21
