symbol,interval,strategy,max_sl_pct,activate_pct,trail_pct,no_trail,cooldown_candles,mask_mode,n_calls,net_pnl,gross_pnl,total_costs,win_rate,n_trades,n_wins,n_losses,sum_wins,sum_losses,avg_winner,avg_loser,breakeven_win_rate_pct,mean_bars_held,exit_initial_sl,exit_trailing_sl,exit_signal_reverse,exit_end_of_data,max_drawdown_pct,final_equity,survived,seconds
BTCUSDT,240,EMA_8_21,0.05,10.0,,True,0,one_shot,97,25.984058,57.147629,31.163571,30.93,97,30,67,184.86704,-158.882982,6.162235,-2.371388,27.7888,23.49,5,0,91,1,7.4614,525.984058,True,0.12
BTCUSDT,240,EMA_8_21,0.08,10.0,,True,0,one_shot,97,26.029752,57.200978,31.171226,31.96,97,31,66,185.124575,-159.094823,5.97176,-2.410528,28.7574,23.72,2,0,94,1,8.0179,526.029752,True,0.09
BTCUSDT,240,EMA_8_21,0.12,10.0,,True,0,one_shot,97,29.394209,60.568092,31.173883,31.96,97,31,66,185.124575,-155.730366,5.97176,-2.359551,28.3215,23.72,0,0,96,1,7.5413,529.394209,True,0.1
BTCUSDT,240,MACD_12_26_hist,0.03,10.0,,True,0,one_shot,196,-78.125568,-15.342403,62.783165,25.51,196,50,146,242.353466,-320.479034,4.847069,-2.195062,31.1704,10.13,61,0,134,1,19.6754,421.874432,True,0.1
BTCUSDT,240,MACD_12_26_hist,0.05,10.0,,True,0,one_shot,196,-73.912201,-11.082385,62.829815,27.04,196,53,143,254.90378,-328.815981,4.809505,-2.299412,32.3455,11.1,13,0,182,1,18.579,426.087799,True,0.1
BTCUSDT,240,MACD_12_26_hist,0.08,10.0,,True,0,one_shot,196,-72.926074,-10.079407,62.846667,27.55,196,54,142,255.114102,-328.040176,4.724335,-2.310142,32.8403,11.16,2,0,193,1,18.2485,427.073926,True,0.12
BTCUSDT,240,MACD_12_26_hist,0.12,10.0,,True,0,one_shot,196,-74.821991,-11.966154,62.855837,27.55,196,54,142,255.114102,-329.936093,4.724335,-2.323494,32.9675,11.23,1,0,194,1,18.622,425.178009,True,0.11
BTCUSDT,240,RSI14_7030,0.03,10.0,,True,0,one_shot,161,-34.670143,0.612439,35.282582,40.0,110,44,66,184.485857,-219.156,4.19286,-3.320545,44.1949,13.29,66,0,43,1,11.2654,465.329857,True,0.09
BTCUSDT,240,RSI14_7030,0.05,10.0,,True,0,one_shot,161,-84.215698,-55.359489,28.856209,46.67,90,42,48,156.923143,-241.138841,3.736265,-5.023726,57.3485,18.92,45,0,44,1,18.8943,415.784302,True,0.1
BTCUSDT,240,RSI14_7030,0.08,10.0,,True,0,one_shot,161,-79.893861,-56.173242,23.720619,55.41,74,41,33,130.121044,-210.014905,3.173684,-6.364088,66.7251,26.34,23,0,50,1,18.3947,420.106139,True,0.1
BTCUSDT,240,RSI14_7030,0.12,10.0,,True,0,one_shot,161,-76.229313,-55.336812,20.8925,56.92,65,37,28,107.115948,-183.345261,2.895026,-6.548045,69.3423,33.35,11,0,53,1,18.5622,423.770687,True,0.12
BTCUSDT,240,BB_20_25_breakout,0.03,10.0,,True,0,one_shot,68,42.738674,55.367094,12.62842,28.21,39,11,28,130.644269,-87.905595,11.876752,-3.139486,20.9073,41.15,23,0,15,1,6.037,542.738674,True,0.09
BTCUSDT,240,BB_20_25_breakout,0.05,10.0,,True,0,one_shot,68,59.676682,70.366237,10.689555,36.36,33,12,21,143.287619,-83.610937,11.940635,-3.981473,25.0059,58.97,11,0,21,1,5.4826,559.676682,True,0.1
BTCUSDT,240,BB_20_25_breakout,0.08,10.0,,True,0,one_shot,68,54.963425,65.299134,10.335709,40.62,32,13,19,148.830178,-93.866753,11.448475,-4.940355,30.1446,65.81,6,0,25,1,6.7718,554.963425,True,0.12
BTCUSDT,240,BB_20_25_breakout,0.12,10.0,,True,0,one_shot,68,53.302781,63.648938,10.346157,43.75,32,14,18,150.004612,-96.701831,10.714615,-5.372324,33.3956,69.53,2,0,29,1,6.5684,553.302781,True,0.11
BTCUSDT,240,ADX14_DI_20,0.03,10.0,,True,0,one_shot,235,-91.698888,-21.200838,70.49805,23.18,220,51,169,217.642271,-309.341159,4.267496,-1.830421,30.0172,9.47,45,0,174,1,24.9565,408.301112,True,0.14
BTCUSDT,240,ADX14_DI_20,0.05,10.0,,True,0,one_shot,235,-100.366715,-29.85213,70.514584,23.64,220,52,168,219.739852,-320.106567,4.225766,-1.905396,31.0772,9.84,11,0,208,1,26.588,399.633285,True,0.16
