symbol,interval,strategy,activate_pct,trail_pct,no_trail,max_sl_pct,cooldown_candles,mask_mode,n_calls,net_pnl,gross_pnl,total_costs,win_rate,n_trades,n_wins,n_losses,sum_wins,sum_losses,avg_winner,avg_loser,breakeven_win_rate_pct,mean_bars_held,exit_initial_sl,exit_trailing_sl,exit_signal_reverse,exit_end_of_data,max_drawdown_pct,final_equity,survived,seconds
DOGEUSDT,240,BB_20_2_EMA50,10.0,,True,0.03,0,one_shot,133,211.591657,232.283025,20.691368,26.56,64,17,47,361.801029,-150.209372,21.282413,-3.195944,13.0562,26.3,44,0,19,1,15.6206,711.591657,True,0.09
DOGEUSDT,240,BB_20_2_MACD,10.0,,True,0.03,0,one_shot,134,214.022407,235.041574,21.019167,26.15,65,17,48,367.547279,-153.524872,21.620428,-3.198435,12.8871,25.11,45,0,19,1,15.0711,714.022407,True,0.11
DOGEUSDT,240,BB_20_2_RSI14,10.0,,True,0.03,0,one_shot,136,210.697907,232.041574,21.343667,25.76,66,17,49,367.547279,-156.849372,21.620428,-3.201008,12.8961,24.73,46,0,19,1,15.6206,710.697907,True,0.08
DOGEUSDT,240,BB_20_2_RSI14_55,10.0,,True,0.03,0,one_shot,135,209.660916,231.004599,21.343683,25.76,66,17,49,367.547279,-157.886363,21.620428,-3.222171,12.9703,24.73,46,0,19,1,15.6474,709.660916,True,0.08
DOGEUSDT,240,BB_20_2_RSI7_50,10.0,,True,0.03,0,one_shot,137,211.176523,232.519561,21.343038,25.76,66,17,49,368.025895,-156.849372,21.648582,-3.201008,12.8815,24.73,46,0,19,1,15.6206,711.176523,True,0.12
DOGEUSDT,240,BB_20_2_SQ,10.0,,True,0.03,0,one_shot,75,306.177566,317.446661,11.269095,23.53,34,8,26,392.497566,-86.32,49.062196,-3.32,6.338,41.91,26,0,7,1,16.0369,806.177566,True,0.13
DOGEUSDT,240,BB_20_2_VOL12,10.0,,True,0.03,0,one_shot,117,173.105254,191.598778,18.493524,19.3,57,11,46,325.843254,-152.738,29.622114,-3.320391,10.0794,26.04,46,0,10,1,21.0503,673.105254,True,0.1
DOGEUSDT,240,BB_20_2_breakout,10.0,,True,0.03,0,one_shot,136,210.697907,232.041574,21.343667,25.76,66,17,49,367.547279,-156.849372,21.620428,-3.201008,12.8961,24.73,46,0,19,1,15.6206,710.697907,True,0.11
DOGEUSDT,240,BB_20_2_mid,10.0,,True,0.03,0,one_shot,281,44.271097,134.205236,89.934139,20.28,281,57,224,490.651457,-446.380359,8.60792,-1.992769,18.7985,6.68,71,0,209,1,16.6069,544.271097,True,0.12
DOGEUSDT,240,BB_20_2_revert,10.0,,True,0.03,0,one_shot,136,-84.449269,-47.243189,37.20608,18.97,116,22,94,227.621731,-312.071,10.346442,-3.319904,24.2926,8.28,94,0,22,0,20.4918,415.550731,True,0.08
DOGEUSDT,240,DONCHIAN_20,10.0,,True,0.03,0,one_shot,49,207.894188,223.833126,15.938939,34.69,49,17,32,311.895404,-104.001216,18.346788,-3.250038,15.0487,27.39,31,0,17,1,17.8749,707.894188,True,0.08
DOGEUSDT,240,DONCHIAN_PULLBACK_20,10.0,,True,0.03,0,one_shot,35,272.019985,283.018987,10.999001,21.21,33,7,26,358.357985,-86.338,51.193998,-3.320692,6.0914,35.61,26,0,6,1,15.9205,772.019985,True,0.11
DOGEUSDT,240,EMA3_13_34_100,10.0,,True,0.03,0,one_shot,41,285.271544,295.63208,10.360536,16.13,31,5,26,368.017446,-82.745901,73.603489,-3.182535,4.1447,49.71,23,0,7,1,19.1775,785.271544,True,0.09
DOGEUSDT,240,EMA3_13_50_200,10.0,,True,0.03,0,one_shot,33,254.061141,261.44548,7.384339,22.73,22,5,17,309.650338,-55.589197,61.930068,-3.269953,5.0153,81.55,16,0,5,1,20.3005,754.061141,True,0.08
DOGEUSDT,240,EMA3_21_50_200,10.0,,True,0.03,0,one_shot,22,271.138616,276.91782,5.779204,29.41,17,5,12,310.123313,-38.984697,62.024663,-3.248725,4.9771,100.0,11,0,5,1,20.0067,771.138616,True,0.08
DOGEUSDT,240,EMA3_8_21_100,10.0,,True,0.03,0,one_shot,65,327.723027,339.997217,12.274189,21.62,37,8,29,420.112905,-92.389878,52.514113,-3.185858,5.7197,48.76,25,0,11,1,13.9929,827.723027,True,0.09
DOGEUSDT,240,EMA3_8_21_50,10.0,,True,0.03,0,one_shot,66,351.462927,363.70857,12.245643,29.73,37,11,26,432.711129,-81.248202,39.337375,-3.124931,7.3593,50.32,23,0,13,1,12.0029,851.462927,True,0.09
DOGEUSDT,240,EMA3_8_34_100,10.0,,True,0.03,0,one_shot,46,284.143406,295.466614,11.323208,17.65,34,6,28,373.529307,-89.385901,62.254885,-3.192354,4.8778,46.56,25,0,8,1,19.6719,784.143406,True,0.08
DOGEUSDT,240,EMA_13_34,10.0,,True,0.03,0,one_shot,59,199.967669,219.14787,19.180201,25.42,59,15,44,337.063938,-137.096268,22.470929,-3.115824,12.1775,25.59,38,0,20,1,11.6658,699.967669,True,0.09
DOGEUSDT,240,EMA_13_34_RSI14_55,10.0,,True,0.03,0,one_shot,179,238.210388,261.811459,23.601071,28.77,73,21,52,405.621522,-167.411134,19.315311,-3.219445,14.2866,27.38,49,0,23,1,12.2401,738.210388,True,0.09
DOGEUSDT,240,EMA_13_34_RSI7_55,10.0,,True,0.03,0,one_shot,248,184.043784,211.183994,27.140211,21.43,84,18,66,395.364438,-211.320655,21.964691,-3.201828,12.7226,23.57,61,0,22,1,15.3868,684.043784,True,0.09
DOGEUSDT,240,EMA_13_34_VOL12,10.0,,True,0.03,0,one_shot,320,230.627441,255.246972,24.619531,28.95,76,22,54,398.643675,-168.016234,18.120167,-3.111412,14.6546,27.93,49,0,26,1,16.9689,730.627441,True,0.09
DOGEUSDT,240,EMA_13_50,10.0,,True,0.03,0,one_shot,53,111.61113,128.650719,17.039589,18.87,53,10,43,232.204202,-120.593072,23.22042,-2.80449,10.7762,30.4,32,0,20,1,12.6212,611.61113,True,0.08
DOGEUSDT,240,EMA_21_100,10.0,,True,0.03,0,one_shot,29,312.960074,322.729159,9.769085,20.69,29,6,23,382.030899,-69.070825,63.671816,-3.003079,4.5041,47.72,18,0,11,0,12.4334,812.960074,True,0.08
DOGEUSDT,240,EMA_21_50,10.0,,True,0.03,0,one_shot,31,353.40113,363.735732,10.334602,32.26,31,10,21,418.035832,-64.634702,41.803583,-3.077843,6.8577,55.68,18,0,12,1,11.4873,853.40113,True,0.1
DOGEUSDT,240,EMA_21_50_RSI14_55,10.0,,True,0.03,0,one_shot,151,362.913556,376.395094,13.481538,29.27,41,12,29,457.353083,-94.439527,38.112757,-3.256535,7.8719,49.44,28,0,12,1,11.7121,862.913556,True,0.1
DOGEUSDT,240,EMA_34_100,10.0,,True,0.03,0,one_shot,23,287.412687,295.24081,7.828123,17.39,23,4,19,346.914089,-59.501401,86.728522,-3.131653,3.485,54.61,16,0,7,0,16.0583,787.412687,True,0.11
DOGEUSDT,240,EMA_50_200,10.0,,True,0.03,0,one_shot,13,83.267149,87.538802,4.271653,23.08,13,3,10,115.611846,-32.344697,38.537282,-3.23447,7.7432,92.54,9,0,4,0,14.7012,583.267149,True,0.08
DOGEUSDT,240,EMA_8_21_RSI14_55,10.0,,True,0.03,0,one_shot,199,192.428413,228.14714,35.718726,27.03,111,30,81,437.901288,-245.472875,14.59671,-3.030529,17.1923,17.39,65,0,45,1,17.6524,692.428413,True,0.1
DOGEUSDT,240,EMA_8_21_RSI14_60,10.0,,True,0.03,0,one_shot,215,115.99811,151.699197,35.701087,23.42,111,26,85,377.551835,-261.553725,14.521224,-3.077103,17.4852,16.66,72,0,38,1,19.304,615.99811,True,0.08
DOGEUSDT,240,EMA_8_21_VOL12,10.0,,True,0.03,0,one_shot,325,208.853533,240.520969,31.667436,22.45,98,22,76,438.765428,-229.911895,19.943883,-3.025157,13.1706,20.91,66,0,31,1,18.7649,708.853533,True,0.08
DOGEUSDT,240,EMA_8_21_VOL15,10.0,,True,0.03,0,one_shot,245,226.607874,253.814865,27.206991,25.0,84,21,63,430.701608,-204.093734,20.5096,-3.239583,13.6408,23.45,60,0,23,1,19.9212,726.607874,True,0.11
DOGEUSDT,240,EMA_8_34,10.0,,True,0.03,0,one_shot,69,254.704912,277.097055,22.392143,28.99,69,20,49,402.652153,-147.947241,20.132608,-3.019331,13.0414,25.35,39,0,29,1,13.2082,754.704912,True,0.09
DOGEUSDT,240,EMA_8_34_RSI14_60,10.0,,True,0.03,0,one_shot,188,211.01605,236.175395,25.159345,29.49,78,23,55,378.202938,-167.186889,16.443606,-3.039762,15.6018,25.33,46,0,31,1,14.8716,711.01605,True,0.08
DOGEUSDT,240,EMA_BB_ADX_13_34,10.0,,True,0.03,0,one_shot,97,203.086299,224.189597,21.103298,24.62,65,16,49,351.243058,-148.156759,21.952691,-3.023607,12.1059,25.0,42,0,22,1,16.0853,703.086299,True,0.18
DOGEUSDT,240,EMA_BB_ADX_8_21,10.0,,True,0.03,0,one_shot,89,255.671365,274.857557,19.186192,30.51,59,18,41,387.681806,-132.01044,21.537878,-3.219767,13.0051,30.76,39,0,19,1,10.6642,755.671365,True,0.09
DOGEUSDT,240,MACD_12_26_sig,10.0,,True,0.03,0,one_shot,196,34.252176,97.183931,62.931756,25.0,196,49,147,449.399326,-415.147151,9.171415,-2.82413,23.5432,7.46,104,0,91,1,15.4603,534.252176,True,0.09
DOGEUSDT,240,MACD_8_21_hist,10.0,,True,0.03,0,one_shot,280,-47.575446,42.058916,89.634362,26.43,280,74,206,477.144017,-524.719463,6.447892,-2.547182,28.3175,5.57,121,0,158,1,22.9915,452.424554,True,0.09
DOGEUSDT,240,MACD_8_21_sig,10.0,,True,0.03,0,one_shot,280,-47.575446,42.058916,89.634362,26.43,280,74,206,477.144017,-524.719463,6.447892,-2.547182,28.3175,5.57,121,0,158,1,22.9915,452.424554,True,0.12
DOGEUSDT,240,MACD_RSI14_50,10.0,,True,0.03,0,one_shot,245,39.710512,99.799464,60.088952,23.53,187,44,143,476.099056,-436.388544,10.820433,-3.051668,21.9986,9.31,119,0,68,0,31.6974,539.710512,True,0.1
DOGEUSDT,240,MACD_RSI14_55,10.0,,True,0.03,0,one_shot,231,153.741993,208.302032,54.56004,29.41,170,50,120,518.249058,-364.507066,10.364981,-3.037559,22.6641,10.99,98,0,72,0,19.1592,653.741993,True,0.12
DOGEUSDT,240,MACD_RSI7_50,10.0,,True,0.03,0,one_shot,368,-40.756838,47.000117,87.756956,28.47,274,78,196,508.296743,-549.053582,6.516625,-2.801294,30.0635,6.38,136,0,138,0,16.8841,459.243162,True,0.12
DOGEUSDT,240,MACD_RSI7_55,10.0,,True,0.03,0,one_shot,352,-66.567385,19.571385,86.13877,26.77,269,72,197,471.495199,-538.062584,6.548544,-2.731282,29.4325,6.55,134,0,135,0,18.895,433.432615,True,0.1
DOGEUSDT,240,RSI14_6535,10.0,,True,0.03,0,one_shot,201,-126.613466,-78.764482,47.848984,26.17,149,39,110,238.640534,-365.254,6.118988,-3.320491,35.1766,7.07,110,0,39,0,26.4972,373.386534,True,0.09
DOGEUSDT,240,RSI14_trend50,10.0,,True,0.03,0,one_shot,306,75.306973,173.470107,98.163134,28.76,306,88,218,547.236067,-471.929094,6.218592,-2.164812,25.8226,5.66,93,0,213,0,29.6713,575.306973,True,0.1
DOGEUSDT,240,RSI21_7030,10.0,,True,0.03,0,one_shot,82,-46.311143,-23.995164,22.315979,14.29,70,10,60,152.861857,-199.173,15.286186,-3.31955,17.8415,12.71,60,0,10,0,14.3722,453.688857,True,0.09
DOGEUSDT,240,RSI7_6535,10.0,,True,0.03,0,one_shot,375,-160.268755,-63.631961,96.636793,42.38,302,128,174,408.613594,-568.882349,3.192294,-3.269439,50.5969,3.9,171,0,131,0,36.1772,339.731245,True,0.09
DOGEUSDT,240,RSI7_trend50,10.0,,True,0.03,0,one_shot,447,-170.202754,-31.25849,138.944264,23.5,434,102,332,551.789284,-721.992038,5.409699,-2.174675,28.6731,3.87,138,0,296,0,35.521,329.797246,True,0.11
DOGEUSDT,240,STOCH14_EMA13_34,10.0,,True,0.03,0,one_shot,141,55.908613,73.834993,17.92638,23.21,56,13,43,198.646113,-142.7375,15.28047,-3.319477,17.8467,27.88,43,0,12,1,21.0835,555.908613,True,0.08
DOGEUSDT,240,STOCH14_EMA8_21,10.0,,True,0.03,0,one_shot,114,79.137254,94.47802,15.340766,22.92,48,11,37,201.972754,-122.8355,18.361159,-3.319878,15.3124,31.83,37,0,10,1,18.4268,579.137254,True,0.1
DOGEUSDT,240,STOCH14_cross,10.0,,True,0.03,0,one_shot,982,-401.463317,-127.444521,274.018796,32.48,856,278,578,727.374286,-1128.837604,2.616454,-1.953006,42.7404,1.32,207,0,649,0,80.6136,98.536683,False,0.11
DOGEUSDT,240,STOCH5_cross,10.0,,True,0.03,0,one_shot,1020,-402.987638,-106.073703,296.913935,32.69,927,303,624,803.168696,-1206.156334,2.650722,-1.932943,42.1703,1.17,225,0,702,0,81.4607,97.012362,False,0.11
DOGEUSDT,240,TS_13_34_100_14,10.0,,True,0.03,0,one_shot,167,301.510762,318.159882,16.64912,31.37,51,16,35,412.007473,-110.496711,25.750467,-3.157049,10.9212,41.94,31,0,19,1,13.3102,801.510762,True,0.09
DOGEUSDT,240,TS_13_34_200_14,10.0,,True,0.03,0,one_shot,159,243.533686,260.829345,17.295659,15.09,53,8,45,384.652429,-141.118743,48.081554,-3.135972,6.1228,37.92,41,0,11,1,26.8489,743.533686,True,0.11
DOGEUSDT,240,TS_8_21_100_14,10.0,,True,0.03,0,one_shot,176,284.058657,304.880044,20.821387,28.12,64,18,46,414.093739,-130.035082,23.005208,-2.82685,10.9432,33.41,33,0,30,1,13.819,784.058657,True,0.09
DOGEUSDT,240,TS_8_21_50_14,10.0,,True,0.03,0,one_shot,193,225.008861,257.341852,32.332991,25.0,100,25,75,450.050049,-225.041188,18.002002,-3.000549,14.2866,19.65,61,0,38,1,11.7422,725.008861,True,0.09
DOGEUSDT,240,DONCHIAN_55,10.0,,True,0.03,0,one_shot,18,-25.39332,-19.674351,5.718969,16.67,18,3,15,24.40218,-49.7955,8.13406,-3.3197,28.9835,31.06,15,0,3,0,9.0758,474.60668,True,0.09
DOGEUSDT,60,ADX14_DI_25,10.0,,True,0.03,0,one_shot,792,-256.25276,-42.440816,213.811943,26.5,668,177,491,731.483558,-987.736317,4.132675,-2.011683,32.7403,12.26,174,0,493,1,56.7347,243.74724,True,0.25
DOGEUSDT,60,ADX14_EMA13_34,10.0,,True,0.03,0,one_shot,443,34.664012,121.928239,87.264227,25.0,272,68,204,551.639488,-516.975476,8.112345,-2.534194,23.803,31.0,119,0,152,1,17.0885,534.664012,True,0.27
DOGEUSDT,60,ADX14_EMA21_50,10.0,,True,0.03,0,one_shot,356,118.719046,183.586484,64.867438,24.26,202,49,153,509.061241,-390.342195,10.389005,-2.551256,19.7156,41.44,89,0,112,1,19.6466,618.719046,True,0.25
DOGEUSDT,60,ADX14_EMA8_21,10.0,,True,0.03,0,one_shot,486,23.315736,136.19774,112.882004,24.43,352,86,266,658.042104,-634.726368,7.651652,-2.386189,23.7719,24.2,131,0,220,1,24.0468,523.315736,True,0.24
DOGEUSDT,60,BB_10_2_RSI14,10.0,,True,0.03,0,one_shot,554,-62.323959,21.959055,84.283015,23.19,263,61,202,465.843532,-528.167491,7.636779,-2.614691,25.5055,29.03,121,0,141,1,25.7583,437.676041,True,0.37
DOGEUSDT,60,BB_10_2_breakout,10.0,,True,0.03,0,one_shot,604,-81.13044,14.346427,95.476867,24.5,298,73,225,489.867134,-570.997574,6.710509,-2.537767,27.4404,25.96,126,0,171,1,26.0149,418.86956,True,0.2
DOGEUSDT,60,BB_20_25_ADX20,10.0,,True,0.03,0,one_shot,261,-16.071576,31.455017,47.526593,20.95,148,31,117,337.307594,-353.37917,10.88089,-3.020335,21.7271,44.13,96,0,51,1,19.1534,483.928424,True,0.19
DOGEUSDT,60,BB_20_25_ADX25,10.0,,True,0.03,0,one_shot,233,-2.716759,40.598051,43.31481,21.48,135,29,106,321.848944,-324.565703,11.098239,-3.061941,21.6236,46.8,89,0,45,1,17.8252,497.283241,True,0.26
DOGEUSDT,60,BB_20_25_EMA100,10.0,,True,0.03,0,one_shot,249,59.944327,99.799683,39.855356,25.0,124,31,93,342.954885,-283.010558,11.063061,-3.043124,21.573,56.35,79,0,44,1,17.9106,559.944327,True,0.18
DOGEUSDT,60,BB_20_25_EMA200,10.0,,True,0.03,0,one_shot,224,37.204934,69.630312,32.425378,19.8,101,20,81,280.235571,-243.030637,14.011779,-3.000378,17.6367,67.67,66,0,34,1,25.1035,537.204934,True,0.18
DOGEUSDT,60,BB_20_25_EMA50,10.0,,True,0.03,0,one_shot,264,13.585305,60.821677,47.236372,21.77,147,32,115,361.918384,-348.333079,11.30995,-3.028983,21.1242,44.64,94,0,52,1,18.776,513.585305,True,0.18
DOGEUSDT,60,BB_20_25_MACD,10.0,,True,0.03,0,one_shot,264,-10.69772,37.479881,48.177601,22.0,150,33,117,344.782583,-355.480304,10.447957,-3.038293,22.5288,44.03,95,0,54,1,19.5576,489.30228,True,0.2
DOGEUSDT,60,BB_20_25_RSI14,10.0,,True,0.03,0,one_shot,270,-17.33772,31.479881,48.817601,21.71,152,33,119,344.782583,-362.120304,10.447957,-3.043028,22.556,43.45,97,0,54,1,19.7827,482.66228,True,0.2
DOGEUSDT,60,BB_20_25_RSI14_55,10.0,,True,0.03,0,one_shot,270,-17.33772,31.479881,48.817601,21.71,152,33,119,344.782583,-362.120304,10.447957,-3.043028,22.556,43.45,97,0,54,1,19.7827,482.66228,True,0.17
DOGEUSDT,60,BB_20_25_SQ,10.0,,True,0.03,0,one_shot,163,50.15372,80.740638,30.586918,23.16,95,22,73,284.124124,-233.970403,12.914733,-3.205074,19.8828,61.28,69,0,25,1,17.622,550.15372,True,0.17
DOGEUSDT,60,BB_20_25_VOL12,10.0,,True,0.03,0,one_shot,254,13.02437,59.926179,46.901809,20.55,146,30,116,365.971129,-352.946759,12.199038,-3.042644,19.9627,44.42,95,0,50,1,18.9193,513.02437,True,0.23
DOGEUSDT,60,BB_20_25_revert,10.0,,True,0.03,0,one_shot,270,-44.931596,22.262389,67.193985,32.38,210,68,142,426.472404,-471.404,6.271653,-3.319746,34.6117,25.39,142,0,68,0,18.5131,455.068404,True,0.19
DOGEUSDT,60,BB_20_2_ADX20,10.0,,True,0.03,0,one_shot,548,-105.427275,-26.323374,79.103901,23.08,247,57,190,434.161742,-539.589016,7.616873,-2.839942,27.1588,31.01,133,0,113,1,26.9625,394.572725,True,0.19
DOGEUSDT,60,BB_20_2_EMA100,10.0,,True,0.03,0,one_shot,502,63.854684,124.491686,60.637002,22.75,189,43,146,470.93195,-407.077267,10.951906,-2.7882,20.2924,43.08,98,0,90,1,21.7891,563.854684,True,0.19
DOGEUSDT,60,BB_20_2_EMA200,10.0,,True,0.03,0,one_shot,451,128.20673,172.883098,44.676368,22.3,139,31,108,431.861183,-303.654453,13.931006,-2.811615,16.7932,60.71,76,0,62,1,21.1115,628.20673,True,0.2
DOGEUSDT,60,BB_20_2_EMA50,10.0,,True,0.03,0,one_shot,551,-51.49138,26.075236,77.566616,23.14,242,56,186,464.888224,-516.379604,8.301575,-2.776234,25.0612,32.35,122,0,119,1,23.4747,448.50862,True,0.19
DOGEUSDT,60,BB_20_2_MACD,10.0,,True,0.03,0,one_shot,552,-97.677068,-15.659225,82.017843,23.05,256,59,197,449.312585,-546.989653,7.615468,-2.776597,26.7184,30.24,132,0,123,1,25.7199,402.322932,True,0.35
DOGEUSDT,60,BB_20_2_RSI14,10.0,,True,0.03,0,one_shot,569,-96.618062,-14.598628,82.019434,23.05,256,59,197,450.371592,-546.989653,7.633417,-2.776597,26.6724,30.25,132,0,123,1,25.5158,403.381938,True,0.27
DOGEUSDT,60,BB_20_2_RSI14_55,10.0,,True,0.03,0,one_shot,567,-101.211229,-19.196094,82.015135,22.66,256,58,198,446.796159,-548.007388,7.703382,-2.767714,26.4319,30.24,132,0,123,1,26.3386,398.788771,True,0.29
DOGEUSDT,60,BB_20_2_RSI7_50,10.0,,True,0.03,0,one_shot,568,-90.018273,-9.281822,80.736451,23.41,252,59,193,450.682085,-540.700358,7.638679,-2.801556,26.8342,30.73,132,0,119,1,24.5399,409.981727,True,0.28
DOGEUSDT,60,BB_20_2_SQ,10.0,,True,0.03,0,one_shot,316,94.664297,139.363535,44.699237,22.3,139,31,108,408.780779,-314.116481,13.186477,-2.908486,18.0708,52.19,83,0,55,1,21.3714,594.664297,True,0.21
DOGEUSDT,60,BB_20_2_VOL12,10.0,,True,0.03,0,one_shot,485,-27.361236,42.446338,69.807574,23.39,218,51,167,449.163225,-476.524461,8.807122,-2.85344,24.4709,34.77,115,0,102,1,19.3258,472.638764,True,0.2
DOGEUSDT,60,BB_20_2_breakout,10.0,,True,0.03,0,one_shot,569,-96.618062,-14.598628,82.019434,23.05,256,59,197,450.371592,-546.989653,7.633417,-2.776597,26.6724,30.25,132,0,123,1,25.5158,403.381938,True,0.22
DOGEUSDT,60,BB_20_2_mid,10.0,,True,0.03,0,one_shot,1176,-313.074748,63.186303,376.261052,20.17,1175,237,938,925.993332,-1239.06808,3.907145,-1.320968,25.2666,7.0,101,0,1073,1,69.4049,186.925252,True,0.24
DOGEUSDT,60,BB_20_2_revert,10.0,,True,0.03,0,one_shot,569,-188.975788,-67.058939,121.91685,37.27,381,142,239,598.842045,-787.817833,4.217197,-3.296309,43.8718,16.34,237,0,144,0,41.7423,311.024212,True,0.19
DOGEUSDT,60,DONCHIAN_20,10.0,,True,0.03,0,one_shot,202,-55.437186,9.290571,64.727757,24.26,202,49,153,362.606247,-418.043433,7.400127,-2.73231,26.966,32.14,99,0,102,1,19.0796,444.562814,True,0.21
DOGEUSDT,60,DONCHIAN_PULLBACK_20,10.0,,True,0.03,0,one_shot,131,-58.429031,-20.412003,38.017028,25.21,119,30,89,220.68015,-279.10918,7.356005,-3.136058,29.8898,46.44,81,0,38,0,16.4175,441.570969,True,0.19
DOGEUSDT,60,EMA3_13_34_100,10.0,,True,0.03,0,one_shot,189,189.790227,225.620684,35.830457,20.72,111,23,88,453.05691,-263.266683,19.698127,-2.991667,13.1851,75.49,69,0,41,1,20.359,689.790227,True,0.2
DOGEUSDT,60,EMA3_13_50_200,10.0,,True,0.03,0,one_shot,141,233.940341,254.999332,21.058991,21.54,65,14,51,384.509899,-150.569558,27.464993,-2.952344,9.7061,130.75,40,0,24,1,15.4904,733.940341,True,0.24
DOGEUSDT,60,EMA3_21_50_200,10.0,,True,0.03,0,one_shot,115,246.532599,266.304153,19.771554,22.95,61,14,47,384.753799,-138.221199,27.482414,-2.940877,9.6665,135.25,37,0,23,1,14.9594,746.532599,True,0.2
DOGEUSDT,60,EMA3_8_21_100,10.0,,True,0.03,0,one_shot,280,146.873266,190.882711,44.009445,22.63,137,31,106,456.797396,-309.92413,14.7354,-2.923813,16.5569,64.12,82,0,54,1,22.824,646.873266,True,0.21
DOGEUSDT,60,EMA3_8_21_50,10.0,,True,0.03,0,one_shot,313,102.920856,167.430885,64.51003,24.38,201,49,152,501.980475,-399.059619,10.244499,-2.625392,20.3995,42.0,89,0,111,1,19.0726,602.920856,True,0.21
DOGEUSDT,60,EMA3_8_34_100,10.0,,True,0.03,0,one_shot,224,176.693296,213.494256,36.800961,20.18,114,23,91,449.895852,-273.202556,19.560689,-3.002226,13.306,73.25,71,0,42,1,20.962,676.693296,True,0.24
DOGEUSDT,60,EMA_13_34,10.0,,True,0.03,0,one_shot,286,10.773335,102.404235,91.6309,25.52,286,73,213,491.380615,-480.60728,6.731241,-2.256372,25.1054,28.7,83,0,202,1,10.4538,510.773335,True,0.23
DOGEUSDT,60,EMA_13_34_RSI14_55,10.0,,True,0.03,0,one_shot,771,72.264996,168.209492,95.944496,25.75,299,77,222,623.488014,-551.223018,8.097247,-2.482987,23.4682,29.5,112,0,186,1,17.4701,572.264996,True,0.22
DOGEUSDT,60,EMA_13_34_RSI7_55,10.0,,True,0.03,0,one_shot,1046,129.869869,224.241568,94.371699,24.83,294,73,221,645.49037,-515.620502,8.842334,-2.333124,20.8772,30.69,95,0,198,1,15.304,629.869869,True,0.22
DOGEUSDT,60,EMA_13_34_VOL12,10.0,,True,0.03,0,one_shot,1252,122.699231,211.607204,88.907972,26.35,277,73,204,632.98888,-510.289648,8.671081,-2.50142,22.3891,31.97,119,0,157,1,14.6919,622.699231,True,0.25
DOGEUSDT,60,EMA_13_50,10.0,,True,0.03,0,one_shot,230,170.379126,244.313384,73.934258,24.78,230,57,173,588.364614,-417.985488,10.322186,-2.416101,18.9672,36.28,78,0,151,1,17.0998,670.379126,True,0.22
DOGEUSDT,60,EMA_21_100,10.0,,True,0.03,0,one_shot,112,180.796221,216.861979,36.065758,24.11,112,27,85,419.249812,-238.45359,15.527771,-2.805336,15.302,66.22,61,0,50,1,17.0287,680.796221,True,0.22
DOGEUSDT,60,EMA_21_50,10.0,,True,0.03,0,one_shot,178,69.884376,126.902507,57.018131,25.28,178,45,133,406.09734,-336.212963,9.024385,-2.527917,21.8824,43.03,73,0,104,1,17.2094,569.884376,True,0.2
DOGEUSDT,60,EMA_21_50_RSI14_55,10.0,,True,0.03,0,one_shot,684,153.861382,220.387351,66.525969,24.64,207,51,156,564.501741,-410.640359,11.068662,-2.63231,19.2126,42.55,93,0,113,1,18.2629,653.861382,True,0.21
DOGEUSDT,60,EMA_34_100,10.0,,True,0.03,0,one_shot,92,198.004407,227.758276,29.753869,23.91,92,22,70,406.267454,-208.263047,18.466702,-2.975186,13.8756,77.77,52,0,39,1,18.4267,698.004407,True,0.26
DOGEUSDT,60,EMA_50_200,10.0,,True,0.03,0,one_shot,52,231.594637,248.557884,16.963248,23.08,52,12,40,345.815899,-114.221263,28.817992,-2.855532,9.0155,138.23,30,0,21,1,13.5956,731.594637,True,0.19
DOGEUSDT,60,EMA_8_21_RSI14_55,10.0,,True,0.03,0,one_shot,884,-38.070846,90.44584,128.516686,25.69,401,103,298,666.227571,-704.298417,6.468229,-2.363418,26.7608,21.74,138,0,262,1,22.8937,461.929154,True,0.22
DOGEUSDT,60,EMA_8_21_RSI14_60,10.0,,True,0.03,0,one_shot,912,29.811054,143.304032,113.492978,27.68,354,98,256,663.130423,-633.319369,6.766637,-2.473904,26.7723,24.81,132,0,221,1,15.8983,529.811054,True,0.21
DOGEUSDT,60,EMA_8_21_VOL12,10.0,,True,0.03,0,one_shot,1281,38.60552,150.507383,111.901863,26.07,349,91,258,652.882668,-614.277149,7.174535,-2.380919,24.9169,25.32,130,0,218,1,15.4094,538.60552,True,0.25
DOGEUSDT,60,EMA_8_21_VOL15,10.0,,True,0.03,0,one_shot,967,109.522049,206.733904,97.211856,27.39,303,83,220,644.445727,-534.923679,7.764406,-2.431471,23.8476,28.33,118,0,184,1,11.7605,609.522049,True,0.23
DOGEUSDT,60,EMA_8_34,10.0,,True,0.03,0,one_shot,357,86.333519,200.825698,114.492179,23.81,357,85,272,661.3691,-575.035581,7.780813,-2.114101,21.3655,24.77,89,0,267,1,14.6908,586.333519,True,0.26
DOGEUSDT,60,EMA_8_34_RSI14_60,10.0,,True,0.03,0,one_shot,841,18.411431,119.118303,100.706872,24.84,314,78,236,605.641662,-587.230231,7.764637,-2.488264,24.2689,28.07,119,0,194,1,18.3578,518.411431,True,0.23
DOGEUSDT,60,EMA_BB_ADX_13_34,10.0,,True,0.03,0,one_shot,413,23.220411,96.987991,73.767581,25.22,230,58,172,485.470404,-462.249993,8.370179,-2.6875,24.3044,34.75,116,0,113,1,17.9608,523.220411,True,0.25
