group,symbol,interval,strategy,cooldown_candles,max_sl_pct,net_pnl,gross_pnl,total_costs,win_rate,n_trades,n_initial_sl_exits,max_drawdown_pct,final_equity,survived,seconds
catalog,BTCUSDT,240,BB_20_25_breakout,0,0.03,-89.900174,-66.194328,23.705846,35.14,74,30,18.0694,410.099826,True,0.07
catalog,BTCUSDT,240,BB_20_25_breakout,5,0.03,-86.551246,-65.402287,21.148959,34.85,66,29,17.4004,413.448754,True,0.09
catalog,BTCUSDT,240,BB_20_25_breakout,10,0.03,-86.551246,-65.402287,21.148959,34.85,66,29,17.4004,413.448754,True,0.11
catalog,BTCUSDT,240,BB_20_25_breakout,20,0.03,-75.163951,-54.347541,20.81641,36.92,65,26,15.1254,424.836049,True,0.11
catalog,BTCUSDT,240,BB_20_25_breakout,50,0.03,-56.315188,-39.360743,16.954445,39.62,53,19,11.3597,443.684812,True,0.07
catalog,BTCUSDT,240,BB_20_2_RSI14,0,0.03,-177.921374,-132.697315,45.224059,33.33,141,61,35.8587,322.078626,True,0.07
catalog,BTCUSDT,240,BB_20_2_RSI14,5,0.03,-154.020413,-115.523338,38.497075,34.17,120,54,31.0988,345.979587,True,0.09
catalog,BTCUSDT,240,BB_20_2_RSI14,10,0.03,-134.099867,-99.138373,34.961494,34.86,109,48,27.1317,365.900133,True,0.1
catalog,BTCUSDT,240,BB_20_2_RSI14,20,0.03,-112.357257,-79.663286,32.693971,37.25,102,41,22.8017,387.642743,True,0.08
catalog,BTCUSDT,240,BB_20_2_RSI14,50,0.03,-82.743326,-58.72337,24.019956,32.0,75,28,16.9041,417.256674,True,0.13
catalog,BTCUSDT,240,ADX14_DI_20,0,0.03,-400.129644,-280.653012,119.476632,26.27,373,95,80.2478,99.870356,False,0.11
catalog,BTCUSDT,240,ADX14_DI_20,5,0.03,-337.19041,-232.471576,104.718835,25.69,327,70,67.7998,162.80959,True,0.08
catalog,BTCUSDT,240,ADX14_DI_20,10,0.03,-280.582522,-189.025127,91.557395,27.27,286,62,56.604,219.417478,True,0.08
catalog,BTCUSDT,240,ADX14_DI_20,20,0.03,-226.406712,-152.092664,74.314048,27.16,232,51,45.8892,273.593288,True,0.09
catalog,BTCUSDT,240,ADX14_DI_20,50,0.03,-130.202464,-82.459251,47.743213,28.19,149,30,26.8621,369.797536,True,0.1
catalog,BTCUSDT,240,STOCH14_cross,0,0.03,-400.360592,-203.823176,196.537416,24.92,614,45,80.1166,99.639408,False,0.11
catalog,BTCUSDT,240,STOCH14_cross,5,0.03,-400.447552,-182.117582,218.329971,24.78,682,36,80.1339,99.552448,False,0.12
catalog,BTCUSDT,240,STOCH14_cross,10,0.03,-400.755846,-185.939722,214.816124,23.99,671,34,80.1954,99.244154,False,0.09
catalog,BTCUSDT,240,STOCH14_cross,20,0.03,-402.228323,-195.390397,206.837926,23.53,646,37,80.4893,97.771677,False,0.19
catalog,BTCUSDT,240,STOCH14_cross,50,0.03,-297.388656,-126.792143,170.596513,24.02,533,24,59.5681,202.611344,True,0.16
catalog,BTCUSDT,240,TS_13_34_200_14,0,0.03,-228.531232,-161.905598,66.625634,37.5,208,93,46.902,271.468768,True,0.09
catalog,BTCUSDT,240,TS_13_34_200_14,5,0.03,-188.837259,-135.366618,53.470641,37.13,167,77,38.8843,311.162741,True,0.09
catalog,BTCUSDT,240,TS_13_34_200_14,10,0.03,-134.805073,-89.674416,45.130657,41.84,141,61,28.2079,365.194927,True,0.12
catalog,BTCUSDT,240,TS_13_34_200_14,20,0.03,-108.852462,-71.049314,37.803149,38.98,118,49,23.1059,391.147538,True,0.17
catalog,BTCUSDT,240,TS_13_34_200_14,50,0.03,-57.866221,-31.93773,25.928491,44.44,81,29,13.0828,442.133779,True,0.11
catalog,BTCUSDT,60,EMA_8_21,0,0.03,-400.288485,-189.25988,211.028605,28.07,659,59,80.2905,99.711515,False,0.3
catalog,BTCUSDT,60,EMA_8_21,5,0.03,-356.303095,-156.827315,199.47578,28.09,623,48,72.222,143.696905,True,0.27
catalog,BTCUSDT,60,EMA_8_21,10,0.03,-341.538888,-147.509614,194.029273,28.05,606,49,69.6168,158.461112,True,0.23
catalog,BTCUSDT,60,EMA_8_21,20,0.03,-313.503726,-126.513209,186.990517,28.08,584,39,63.6818,186.496274,True,0.3
catalog,BTCUSDT,60,EMA_8_21,50,0.03,-282.752515,-113.687235,169.06528,27.65,528,33,58.2605,217.247485,True,0.29
catalog,BTCUSDT,60,EMA_13_34_RSI14_55,0,0.03,-301.75602,-167.567098,134.188922,34.84,419,78,61.4241,198.24398,True,0.38
catalog,BTCUSDT,60,EMA_13_34_RSI14_55,5,0.03,-304.306772,-175.914187,128.392585,33.17,401,72,61.9299,195.693228,True,0.27
catalog,BTCUSDT,60,EMA_13_34_RSI14_55,10,0.03,-281.034928,-158.396769,122.638158,33.68,383,65,57.333,218.965072,True,0.29
catalog,BTCUSDT,60,EMA_13_34_RSI14_55,20,0.03,-250.157029,-135.851753,114.305276,33.05,357,57,50.8145,249.842971,True,0.32
catalog,BTCUSDT,60,EMA_13_34_RSI14_55,50,0.03,-209.596866,-110.658325,98.938541,33.66,309,46,43.4299,290.403134,True,0.29
catalog,BTCUSDT,60,RSI14_7030,0,0.03,-232.78869,-106.640762,126.147928,51.78,394,151,48.5381,267.21131,True,0.23
catalog,BTCUSDT,60,RSI14_7030,5,0.03,-184.718198,-76.826132,107.892066,53.12,337,124,39.6454,315.281802,True,0.23
catalog,BTCUSDT,60,RSI14_7030,10,0.03,-177.498032,-81.157111,96.340921,52.16,301,110,38.0834,322.501968,True,0.25
catalog,BTCUSDT,60,RSI14_7030,20,0.03,-160.062493,-76.566656,83.495837,52.11,261,97,33.8236,339.937507,True,0.23
catalog,BTCUSDT,60,RSI14_7030,50,0.03,-85.533834,-17.725321,67.808513,56.13,212,69,20.7498,414.466166,True,0.17
catalog,BTCUSDT,60,MACD_12_26_hist,0,0.03,-402.571695,-166.254987,236.316708,29.67,738,51,80.7231,97.428305,False,0.21
catalog,BTCUSDT,60,MACD_12_26_hist,5,0.03,-401.36385,-165.071341,236.292509,29.81,738,42,80.4841,98.63615,False,0.21
catalog,BTCUSDT,60,MACD_12_26_hist,10,0.03,-400.19911,-150.463842,249.735268,30.13,780,42,80.2536,99.80089,False,0.23
catalog,BTCUSDT,60,MACD_12_26_hist,20,0.03,-375.667817,-123.101834,252.565983,30.8,789,35,75.9168,124.332183,True,0.22
catalog,BTCUSDT,60,MACD_12_26_hist,50,0.03,-339.576879,-113.266574,226.310306,29.84,707,33,68.3711,160.423121,True,0.32
catalog,BTCUSDT,60,MACD_RSI14_50,0,0.03,-378.082996,-148.872465,229.210531,32.4,716,61,75.7893,121.917004,True,0.29
catalog,BTCUSDT,60,MACD_RSI14_50,5,0.03,-350.226513,-134.13986,216.086653,32.3,675,51,70.1196,149.773487,True,0.28
catalog,BTCUSDT,60,MACD_RSI14_50,10,0.03,-333.678681,-120.17752,213.501161,31.93,667,45,66.8183,166.321319,True,0.38
catalog,BTCUSDT,60,MACD_RSI14_50,20,0.03,-301.265756,-98.337455,202.928301,32.49,634,39,60.3518,198.734244,True,0.28
catalog,BTCUSDT,60,MACD_RSI14_50,50,0.03,-260.440305,-73.49005,186.950255,32.36,584,30,52.3198,239.559695,True,0.23
catalog,BTCUSDT,60,BB_20_25_breakout,0,0.03,-151.823283,-86.172615,65.650669,40.49,205,58,32.0932,348.176717,True,0.31
catalog,BTCUSDT,60,BB_20_25_breakout,5,0.03,-136.441175,-74.326196,62.114978,40.72,194,53,29.0443,363.558825,True,0.2
catalog,BTCUSDT,60,BB_20_25_breakout,10,0.03,-134.879535,-73.397092,61.482442,41.15,192,53,28.7348,365.120465,True,0.25
catalog,BTCUSDT,60,BB_20_25_breakout,20,0.03,-138.520144,-79.28765,59.232494,40.0,185,52,29.0726,361.479856,True,0.24
catalog,BTCUSDT,60,BB_20_25_breakout,50,0.03,-95.689858,-43.796545,51.893312,42.59,162,42,20.5833,404.310142,True,0.23
catalog,BTCUSDT,60,BB_20_2_RSI14,0,0.03,-248.407913,-142.135484,106.27243,35.24,332,58,51.7156,251.592087,True,0.27
catalog,BTCUSDT,60,BB_20_2_RSI14,5,0.03,-232.533861,-132.350577,100.183285,35.14,313,52,48.5509,267.466139,True,0.27
catalog,BTCUSDT,60,BB_20_2_RSI14,10,0.03,-225.982078,-127.387668,98.59441,35.71,308,52,47.2447,274.017922,True,0.21
catalog,BTCUSDT,60,BB_20_2_RSI14,20,0.03,-234.88983,-137.884351,97.00548,34.98,303,54,47.9718,265.11017,True,0.3
catalog,BTCUSDT,60,BB_20_2_RSI14,50,0.03,-179.202581,-94.648917,84.553664,36.36,264,42,37.5326,320.797419,True,0.27
catalog,BTCUSDT,60,ADX14_DI_20,0,0.03,-400.605109,-154.053525,246.551584,24.03,770,39,80.236,99.394891,False,0.33
catalog,BTCUSDT,60,ADX14_DI_20,5,0.03,-400.835056,-150.136173,250.698883,23.75,783,34,80.2817,99.164944,False,0.28
catalog,BTCUSDT,60,ADX14_DI_20,10,0.03,-400.297195,-144.810608,255.486587,24.06,798,32,80.1747,99.702805,False,0.31
catalog,BTCUSDT,60,ADX14_DI_20,20,0.03,-401.414184,-148.826372,252.587812,23.7,789,29,80.3968,98.585816,False,0.29
catalog,BTCUSDT,60,ADX14_DI_20,50,0.03,-393.533219,-132.310338,261.222881,24.26,816,28,78.8298,106.466781,True,0.24
catalog,BTCUSDT,60,STOCH14_cross,0,0.03,-400.380495,-93.437363,306.943132,20.02,959,7,80.2143,99.619505,False,0.3
catalog,BTCUSDT,60,STOCH14_cross,5,0.03,-400.601607,-93.352486,307.249122,20.0,960,6,80.2582,99.398393,False,0.38
catalog,BTCUSDT,60,STOCH14_cross,10,0.03,-400.060377,-96.650953,303.409424,19.51,948,6,80.1507,99.939623,False,0.36
catalog,BTCUSDT,60,STOCH14_cross,20,0.03,-400.168967,-94.198856,305.970111,19.98,956,6,80.1723,99.831033,False,0.38
catalog,BTCUSDT,60,STOCH14_cross,50,0.03,-400.218381,-92.645288,307.573094,19.88,961,5,80.1821,99.781619,False,0.35
catalog,BTCUSDT,60,TS_13_34_200_14,0,0.03,-217.735284,-115.831831,101.903453,41.51,318,92,45.0095,282.264716,True,0.22
catalog,BTCUSDT,60,TS_13_34_200_14,5,0.03,-195.162197,-102.552359,92.609838,41.87,289,84,40.1872,304.837803,True,0.34
catalog,BTCUSDT,60,TS_13_34_200_14,10,0.03,-180.792762,-91.410956,89.381806,42.29,279,76,37.3356,319.207238,True,0.33
catalog,BTCUSDT,60,TS_13_34_200_14,20,0.03,-169.396669,-87.039161,82.357508,42.02,257,73,34.6112,330.603331,True,0.45
catalog,BTCUSDT,60,TS_13_34_200_14,50,0.03,-133.607318,-65.065714,68.541604,41.59,214,55,28.1324,366.392682,True,0.29
catalog,XRPUSDT,240,EMA_8_21,0,0.03,-400.120743,-292.27902,107.841723,27.6,337,115,80.0241,99.879257,False,0.21
catalog,XRPUSDT,240,EMA_8_21,5,0.03,-402.10741,-306.489654,95.617756,20.74,299,113,80.4215,97.89259,False,0.13
catalog,XRPUSDT,240,EMA_8_21,10,0.03,-383.183459,-295.564588,87.618871,19.34,274,104,76.6367,116.816541,True,0.1
catalog,XRPUSDT,240,EMA_8_21,20,0.03,-263.035476,-199.992929,63.042547,19.29,197,72,52.6071,236.964524,True,0.2
catalog,XRPUSDT,240,EMA_8_21,50,0.03,-142.502886,-103.185687,39.317199,21.14,123,35,28.5006,357.497114,True,0.1
catalog,XRPUSDT,240,EMA_13_34_RSI14_55,0,0.03,-403.199157,-301.870498,101.32866,26.81,317,131,80.6923,96.800843,False,0.11
catalog,XRPUSDT,240,EMA_13_34_RSI14_55,5,0.03,-400.014773,-311.728,88.286772,21.38,276,122,80.0571,99.985227,False,0.13
catalog,XRPUSDT,240,EMA_13_34_RSI14_55,10,0.03,-318.627653,-252.127233,66.500421,22.12,208,98,63.8238,181.372347,True,0.09
catalog,XRPUSDT,240,EMA_13_34_RSI14_55,20,0.03,-218.83048,-167.007972,51.822508,22.84,162,69,43.9185,281.16952,True,0.1
catalog,XRPUSDT,240,EMA_13_34_RSI14_55,50,0.03,-115.835436,-89.925782,25.909654,24.69,81,37,23.3753,384.164564,True,0.08
catalog,XRPUSDT,240,RSI14_7030,0,0.03,-403.129634,-320.436849,82.692785,22.48,258,132,80.6741,96.870366,False,0.13
catalog,XRPUSDT,240,RSI14_7030,5,0.03,-196.762228,-153.530145,43.232083,27.41,135,67,39.5031,303.237772,True,0.13
