symbol,interval,strategy,activate_pct,trail_pct,cell,is_baseline_cell,max_sl_pct,cooldown_candles,mask_mode,n_calls,net_pnl,gross_pnl,total_costs,win_rate,n_trades,n_wins,n_losses,sum_wins,sum_losses,avg_winner,avg_loser,breakeven_win_rate_pct,mean_bars_held,exit_initial_sl,exit_trailing_sl,exit_signal_reverse,exit_end_of_data,max_drawdown_pct,final_equity,survived,seconds
SOLUSDT,240,EMA_8_21,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,111,-109.799115,-74.276342,35.522773,6.31,111,7,104,1.067191,-110.866305,0.152456,-1.066022,87.488,0.9,19,83,9,0,22.1572,390.200885,True,0.09
SOLUSDT,240,EMA_8_21,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,111,-130.627344,-95.102282,35.525061,5.41,111,6,105,3.237732,-133.865076,0.539622,-1.274905,70.261,1.14,19,83,9,0,26.1255,369.372656,True,0.08
SOLUSDT,240,EMA_8_21,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,111,-97.001466,-61.470174,35.531292,25.23,111,28,83,75.582759,-172.584225,2.699384,-2.079328,43.5123,4.18,20,80,11,0,20.7708,402.998534,True,0.09
SOLUSDT,240,EMA_8_21,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,111,-125.396813,-89.883895,35.512918,30.63,111,34,77,44.684729,-170.081542,1.314257,-2.208851,62.6961,3.18,38,58,15,0,25.4823,374.603187,True,0.1
SOLUSDT,240,EMA_8_21,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,111,-129.460435,-93.945355,35.51508,30.63,111,34,77,40.621106,-170.081542,1.194738,-2.208851,64.8977,3.27,38,58,15,0,26.3863,370.539565,True,0.09
SOLUSDT,240,EMA_8_21,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,111,-84.444124,-48.899414,35.54471,30.63,111,34,77,90.359222,-174.803345,2.657624,-2.270173,46.0687,4.93,38,58,15,0,18.2781,415.555876,True,0.09
SOLUSDT,240,EMA_8_21,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,111,-83.061782,-47.501114,35.560667,34.23,111,38,73,130.705855,-213.767637,3.439628,-2.928324,45.9853,5.88,53,40,18,0,17.7252,416.938218,True,0.09
SOLUSDT,240,EMA_8_21,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,111,-85.589126,-50.031039,35.558086,34.23,111,38,73,128.178511,-213.767637,3.373119,-2.928324,46.4707,5.9,53,40,18,0,18.2288,414.410874,True,0.09
SOLUSDT,240,EMA_8_21,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,111,-74.242908,-38.670802,35.572106,34.23,111,38,73,139.524729,-213.767637,3.671703,-2.928324,44.3684,6.71,53,40,18,0,16.253,425.757092,True,0.08
SOLUSDT,240,MACD_12_26_hist,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,204,-212.165145,-146.871447,65.293698,4.9,204,10,194,1.741468,-213.906614,0.174147,-1.102611,86.3602,0.75,36,150,18,0,42.433,287.834855,True,0.12
SOLUSDT,240,MACD_12_26_hist,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,204,-226.71433,-161.421583,65.292747,8.82,204,18,186,8.398591,-235.112921,0.466588,-1.264048,73.0395,1.0,36,150,18,0,45.3429,273.28567,True,0.11
SOLUSDT,240,MACD_12_26_hist,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,204,-214.366899,-149.100588,65.26631,23.04,204,47,157,104.89992,-319.266818,2.231913,-2.033547,47.6747,3.58,37,142,25,0,43.2992,285.633101,True,0.09
SOLUSDT,240,MACD_12_26_hist,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,204,-246.606532,-181.318887,65.287645,29.41,204,60,144,76.394372,-323.000903,1.27324,-2.243062,63.7904,2.75,74,100,30,0,49.9996,253.393468,True,0.08
SOLUSDT,240,MACD_12_26_hist,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,204,-250.261596,-184.974088,65.287508,29.41,204,60,144,72.739308,-323.000903,1.212322,-2.243062,64.915,2.85,74,100,30,0,50.7107,249.738404,True,0.09
SOLUSDT,240,MACD_12_26_hist,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,204,-225.40536,-160.138239,65.26712,25.98,204,53,151,112.278453,-337.683812,2.118461,-2.236317,51.3532,4.08,74,98,32,0,46.1371,274.59464,True,0.09
SOLUSDT,240,MACD_12_26_hist,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,204,-193.492553,-128.209146,65.283406,31.37,204,64,140,191.83969,-385.332243,2.997495,-2.752373,47.8685,5.26,93,59,52,0,41.1042,306.507447,True,0.09
SOLUSDT,240,MACD_12_26_hist,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,204,-196.398651,-131.118754,65.279897,31.37,204,64,140,188.933591,-385.332243,2.952087,-2.752373,48.2495,5.29,93,59,52,0,41.6089,303.601349,True,0.09
SOLUSDT,240,MACD_12_26_hist,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,204,-184.800651,-119.488146,65.312505,31.37,204,64,140,200.531592,-385.332243,3.133306,-2.752373,46.7639,5.83,93,58,53,0,40.048,315.199349,True,0.18
SOLUSDT,240,RSI14_7030,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,155,-135.663295,-86.693798,48.969497,5.88,153,9,144,1.833105,-137.496399,0.203678,-0.954836,82.419,0.86,29,124,0,0,27.1327,364.336705,True,0.14
SOLUSDT,240,RSI14_7030,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,155,-152.762485,-104.119752,48.642733,12.5,152,19,133,12.004218,-164.766703,0.631801,-1.238847,66.2256,1.2,29,123,0,0,30.5525,347.237515,True,0.14
SOLUSDT,240,RSI14_7030,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,155,-160.264583,-115.820273,44.44431,20.86,139,29,110,73.758532,-234.023115,2.543398,-2.127483,45.5478,3.8,28,104,7,0,32.3139,339.735417,True,0.15
SOLUSDT,240,RSI14_7030,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,155,-193.86001,-150.664651,43.195358,29.63,135,40,95,49.4975,-243.357509,1.237437,-2.561658,67.4281,3.08,70,65,0,0,39.0144,306.13999,True,0.14
SOLUSDT,240,RSI14_7030,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,155,-196.709711,-153.516061,43.19365,29.63,135,40,95,46.647798,-243.357509,1.166195,-2.561658,68.7167,3.12,70,65,0,0,39.5828,303.290289,True,0.11
SOLUSDT,240,RSI14_7030,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,155,-174.769454,-131.897638,42.871816,23.88,134,32,102,80.181472,-254.950927,2.505671,-2.499519,49.9385,4.24,70,57,7,0,35.2068,325.230546,True,0.1
SOLUSDT,240,RSI14_7030,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,155,-145.944056,-104.978916,40.965141,30.47,128,39,89,139.041275,-284.985331,3.565161,-3.202082,47.3174,5.38,85,36,7,0,30.8452,354.055944,True,0.11
SOLUSDT,240,RSI14_7030,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,155,-145.363951,-104.391958,40.971993,30.47,128,39,89,139.62138,-284.985331,3.580035,-3.202082,47.2136,5.42,85,36,7,0,30.7301,354.636049,True,0.08
SOLUSDT,240,RSI14_7030,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,155,-144.151505,-103.173792,40.977714,30.47,128,39,89,140.833826,-284.985331,3.611124,-3.202082,46.9982,5.77,85,32,11,0,30.3224,355.848495,True,0.08
SOLUSDT,240,BB_20_25_breakout,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,67,-68.442486,-46.970972,21.471513,2.99,67,2,65,0.308334,-68.75082,0.154167,-1.057705,87.2786,0.79,13,54,0,0,13.6885,431.557514,True,0.08
SOLUSDT,240,BB_20_25_breakout,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,67,-75.162715,-53.689917,21.472798,7.46,67,5,62,1.882677,-77.045392,0.376535,-1.242668,76.7456,0.91,13,54,0,0,15.1359,424.837285,True,0.08
SOLUSDT,240,BB_20_25_breakout,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,67,-62.835676,-42.931964,19.903712,22.58,62,14,48,32.054281,-94.889957,2.289591,-1.976874,46.3352,3.44,11,51,0,0,14.1964,437.164324,True,0.08
SOLUSDT,240,BB_20_25_breakout,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,67,-88.308001,-67.177387,21.130614,28.79,66,19,47,20.638599,-108.946599,1.086242,-2.318013,68.0916,2.73,31,35,0,0,17.7618,411.691999,True,0.08
SOLUSDT,240,BB_20_25_breakout,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,67,-88.935975,-67.801368,21.134607,28.79,66,19,47,20.010624,-108.946599,1.053191,-2.318013,68.7592,2.79,31,35,0,0,17.8872,411.064025,True,0.08
SOLUSDT,240,BB_20_25_breakout,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,67,-62.044161,-42.142711,19.90145,29.03,62,18,44,40.340009,-102.38417,2.241112,-2.326913,50.9392,4.34,28,34,0,0,14.041,437.955839,True,0.09
SOLUSDT,240,BB_20_25_breakout,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,67,-42.138187,-23.168566,18.969621,38.98,59,23,36,77.435813,-119.574,3.366774,-3.3215,49.6615,5.17,36,23,0,0,10.2891,457.861813,True,0.08
SOLUSDT,240,BB_20_25_breakout,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,67,-42.305057,-23.333818,18.971239,38.98,59,23,36,77.268943,-119.574,3.359519,-3.3215,49.7155,5.2,36,23,0,0,10.3218,457.694943,True,0.08
SOLUSDT,240,BB_20_25_breakout,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,67,-41.945644,-23.291379,18.654266,39.66,58,23,35,74.312856,-116.2585,3.230994,-3.321671,50.6919,6.31,35,23,0,0,10.2636,458.054356,True,0.08
SOLUSDT,240,ADX14_DI_20,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,243,-232.729004,-155.282128,77.446876,4.55,242,11,231,2.642576,-235.37158,0.240234,-1.018925,80.9211,0.65,40,182,20,0,46.5458,267.270996,True,0.09
SOLUSDT,240,ADX14_DI_20,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,243,-257.917948,-180.789519,77.128429,7.88,241,19,222,8.614493,-266.532441,0.453394,-1.200597,72.5879,0.92,40,181,20,0,51.5836,242.082052,True,0.08
SOLUSDT,240,ADX14_DI_20,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,243,-239.018253,-163.471323,75.54693,23.31,236,55,181,108.28804,-347.306293,1.968873,-1.918819,49.3562,3.24,39,163,33,1,48.41,260.981747,True,0.09
SOLUSDT,240,ADX14_DI_20,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,243,-271.234192,-195.108816,76.125376,30.67,238,73,165,80.73312,-351.967311,1.105933,-2.133135,65.8564,2.35,81,114,42,1,55.6276,228.765808,True,0.09
SOLUSDT,240,ADX14_DI_20,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,243,-278.865576,-203.060495,75.805081,30.38,237,72,165,73.101735,-351.967311,1.015302,-2.133135,67.7522,2.41,81,113,42,1,56.9266,221.134424,True,0.11
SOLUSDT,240,ADX14_DI_20,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,243,-248.953471,-173.763943,75.189528,25.96,235,61,174,117.407968,-366.36144,1.924721,-2.105526,52.2431,3.57,80,110,44,1,50.9258,251.046529,True,0.1
SOLUSDT,240,ADX14_DI_20,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,243,-191.653779,-117.396905,74.256875,32.33,232,75,157,213.792383,-405.446163,2.850565,-2.58246,47.5326,4.25,94,65,72,1,43.0911,308.346221,True,0.09
SOLUSDT,240,ADX14_DI_20,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,243,-196.77398,-122.52265,74.25133,32.33,232,75,157,208.672183,-405.446163,2.782296,-2.58246,48.1375,4.26,94,65,72,1,43.873,303.22602,True,0.09
SOLUSDT,240,ADX14_DI_20,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,243,-202.283762,-128.335017,73.948744,32.47,231,75,156,199.846901,-402.130663,2.664625,-2.577761,49.1715,4.81,93,65,72,1,46.4289,297.716238,True,0.09
SOLUSDT,240,DONCHIAN_55,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,20,-12.000315,-5.599715,6.4006,5.0,20,1,19,0.099235,-12.09955,0.099235,-0.636818,86.518,0.65,2,18,0,0,2.4001,487.999685,True,0.08
SOLUSDT,240,DONCHIAN_55,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,20,-15.665352,-9.263079,6.402272,10.0,20,2,18,0.658999,-16.324351,0.3295,-0.906908,73.3502,0.85,2,18,0,0,3.1331,484.334648,True,0.08
SOLUSDT,240,DONCHIAN_55,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,20,-15.667311,-9.250809,6.416502,35.0,20,7,13,10.590437,-26.257748,1.51292,-2.019827,57.1744,5.0,2,18,0,0,4.0103,484.332689,True,0.08
SOLUSDT,240,DONCHIAN_55,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,20,-26.474042,-20.063104,6.410938,35.0,20,7,13,2.411994,-28.886036,0.344571,-2.222003,86.5747,2.85,8,12,0,0,5.5007,473.525958,True,0.08
SOLUSDT,240,DONCHIAN_55,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,20,-26.474042,-20.063104,6.410938,35.0,20,7,13,2.411994,-28.886036,0.344571,-2.222003,86.5747,2.85,8,12,0,0,5.5007,473.525958,True,0.08
SOLUSDT,240,DONCHIAN_55,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,20,-18.397577,-11.976923,6.420654,40.0,20,8,12,10.731502,-29.129079,1.341438,-2.427423,64.4073,5.65,8,12,0,0,4.7406,481.602423,True,0.25
SOLUSDT,240,DONCHIAN_55,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,20,-33.647479,-27.223709,6.42377,30.0,20,6,14,12.841521,-46.489,2.140254,-3.320643,60.8077,7.4,14,6,0,0,8.1961,466.352521,True,0.2
SOLUSDT,240,DONCHIAN_55,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,20,-33.744524,-27.3209,6.423624,30.0,20,6,14,12.744476,-46.489,2.124079,-3.320643,60.9883,7.4,14,6,0,0,8.2153,466.255476,True,0.17
SOLUSDT,240,DONCHIAN_55,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,20,-32.251201,-25.825333,6.425868,30.0,20,6,14,14.237799,-46.489,2.372966,-3.320643,58.3223,8.9,14,6,0,0,8.1746,467.748799,True,0.21
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,14,-10.677598,-6.194605,4.482993,14.29,14,2,12,0.259027,-10.936625,0.129514,-0.911385,87.5575,1.07,2,12,0,0,2.2374,489.322402,True,0.15
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,14,-14.989425,-10.507101,4.482325,0.0,14,0,14,0.0,-14.989425,0.0,-1.070673,100.0,1.14,2,12,0,0,3.0989,485.010575,True,0.11
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,14,-23.205786,-18.732448,4.473339,14.29,14,2,12,5.541386,-28.747172,2.770693,-2.395598,46.3698,4.64,2,12,0,0,5.6076,476.794214,True,0.18
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,14,-24.354748,-19.866708,4.488041,28.57,14,4,10,3.029697,-27.384445,0.757424,-2.738445,78.3337,3.86,8,6,0,0,5.6352,475.645252,True,0.22
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,14,-24.532566,-20.044259,4.488307,28.57,14,4,10,2.851879,-27.384445,0.71297,-2.738445,79.3427,3.86,8,6,0,0,5.6706,475.467434,True,0.15
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,14,-10.193764,-5.69427,4.499494,28.57,14,4,10,17.533282,-27.727046,4.38332,-2.772705,38.7464,6.86,8,6,0,0,4.0614,489.806236,True,0.16
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,14,-6.074502,-1.591742,4.48276,42.86,14,6,8,20.494498,-26.569,3.41575,-3.321125,49.2977,5.64,8,6,0,0,3.6896,493.925498,True,0.19
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,14,-6.797626,-2.313783,4.483843,42.86,14,6,8,19.771374,-26.569,3.295229,-3.321125,50.1957,5.71,8,6,0,0,3.6896,493.202374,True,0.19
SOLUSDT,240,DONCHIAN_PULLBACK_55,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,14,-4.45844,0.032464,4.490904,42.86,14,6,8,22.11056,-26.569,3.685093,-3.321125,47.4025,7.0,8,6,0,0,3.6896,495.54156,True,0.16
SOLUSDT,60,EMA_8_21,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,450,-398.71403,-254.716968,143.997062,12.22,450,55,395,15.720098,-414.434128,0.28582,-1.0492,78.5906,2.86,38,288,124,0,79.7428,101.28597,True,0.2
SOLUSDT,60,EMA_8_21,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,450,-358.376998,-214.362452,144.014546,20.89,450,94,356,99.307204,-457.684202,1.05646,-1.28563,54.8924,5.21,38,287,125,0,71.6754,141.623002,True,0.23
SOLUSDT,60,EMA_8_21,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,450,-215.102387,-71.099452,144.002934,27.11,450,122,328,369.517294,-584.61968,3.02883,-1.782377,37.0464,13.71,38,196,215,1,47.4463,284.897613,True,0.23
SOLUSDT,60,EMA_8_21,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,450,-340.696345,-196.704089,143.992256,35.33,450,159,291,222.295447,-562.991792,1.398085,-1.93468,58.0503,8.06,67,171,212,0,68.6912,159.303655,True,0.22
SOLUSDT,60,EMA_8_21,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,450,-333.350659,-189.354788,143.995871,35.33,450,159,291,229.641132,-562.991792,1.444284,-1.93468,57.2566,8.89,67,170,212,1,67.4269,166.649341,True,0.21
SOLUSDT,60,EMA_8_21,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,450,-211.311578,-67.322515,143.989063,28.0,450,126,324,376.95088,-588.262459,2.991674,-1.815625,37.7681,14.16,67,138,244,1,46.7121,288.688422,True,0.25
SOLUSDT,60,EMA_8_21,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,450,-233.521762,-89.536441,143.985321,28.22,450,127,323,390.543832,-624.065594,3.075148,-1.932092,38.586,12.96,76,90,283,1,50.2861,266.478238,True,0.23
SOLUSDT,60,EMA_8_21,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,450,-223.957371,-79.985184,143.972187,28.22,450,127,323,400.108223,-624.065594,3.150458,-1.932092,38.0142,13.32,76,90,283,1,48.5184,276.042629,True,0.23
SOLUSDT,60,EMA_8_21,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,450,-188.833843,-44.853881,143.979963,28.22,450,127,323,435.231751,-624.065594,3.427022,-1.932092,36.0524,15.17,76,82,291,1,44.3076,311.166157,True,0.22
SOLUSDT,60,MACD_12_26_hist,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,766,-400.094994,-259.645035,140.449959,9.11,439,40,399,9.595127,-409.690121,0.239878,-1.026792,81.0623,2.58,37,281,121,0,80.019,99.905006,False,0.22
SOLUSDT,60,MACD_12_26_hist,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,766,-401.351857,-252.576955,148.774902,17.2,465,80,385,84.842752,-486.194609,1.060534,-1.262843,54.3538,4.66,39,286,140,0,80.2777,98.648143,False,0.2
SOLUSDT,60,MACD_12_26_hist,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,766,-400.287724,-203.100082,197.187643,26.3,616,162,454,364.766014,-765.053739,2.251642,-1.68514,42.805,9.2,47,173,396,0,80.4255,99.712276,False,0.25
SOLUSDT,60,MACD_12_26_hist,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,766,-401.71288,-250.019668,151.693212,30.8,474,146,328,202.614249,-604.327129,1.387769,-1.842461,57.0381,6.86,80,156,238,0,80.3426,98.28712,False,0.25
SOLUSDT,60,MACD_12_26_hist,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,766,-401.161917,-249.458749,151.703168,30.8,474,146,328,203.165212,-604.327129,1.391543,-1.842461,56.9715,7.43,80,152,242,0,80.2324,98.838083,False,0.28
SOLUSDT,60,MACD_12_26_hist,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,766,-402.330774,-214.054907,188.275866,26.36,588,155,433,362.775658,-765.106431,2.340488,-1.766989,43.0188,9.42,92,95,401,0,80.8066,97.669226,False,0.23
SOLUSDT,60,MACD_12_26_hist,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,766,-400.494098,-198.567748,201.926351,28.53,631,180,451,441.912677,-842.406775,2.45507,-1.867864,43.2082,9.46,108,77,446,0,80.481,99.505902,False,0.22
SOLUSDT,60,MACD_12_26_hist,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,766,-400.040697,-202.281269,197.759428,28.48,618,176,442,424.282825,-824.323522,2.410698,-1.864985,43.6184,9.49,105,74,439,0,80.3934,99.959303,False,0.24
SOLUSDT,60,MACD_12_26_hist,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,766,-401.28061,-180.467138,220.813472,28.99,690,200,490,519.78749,-921.0681,2.598937,-1.879731,41.9708,10.1,121,52,517,0,80.6206,98.71939,False,0.32
SOLUSDT,60,RSI14_7030,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,625,-400.215125,-263.179955,137.03517,18.69,428,80,348,26.063096,-426.278222,0.325789,-1.224937,78.9912,4.49,102,323,3,0,80.4048,99.784875,False,0.19
SOLUSDT,60,RSI14_7030,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,625,-401.554203,-259.080849,142.473355,23.37,445,104,341,118.713296,-520.2675,1.141474,-1.525711,57.203,6.62,106,301,38,0,80.3896,98.445797,False,0.2
SOLUSDT,60,RSI14_7030,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,625,-298.392663,-162.174444,136.218219,34.74,426,148,278,380.765529,-679.158192,2.57274,-2.443015,48.7068,12.69,104,203,118,1,60.3827,201.607337,True,0.21
SOLUSDT,60,RSI14_7030,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,625,-386.236773,-254.743698,131.493076,45.99,411,189,222,278.164478,-664.401251,1.47177,-2.992798,67.0344,11.9,197,166,47,1,77.3384,113.763227,True,0.23
SOLUSDT,60,RSI14_7030,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,625,-352.930021,-222.043018,130.887004,45.97,409,188,221,308.15573,-661.085751,1.639126,-2.991338,64.6013,12.34,196,131,81,1,70.7037,147.069979,True,0.24
SOLUSDT,60,RSI14_7030,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,625,-251.268707,-120.755497,130.513209,40.44,408,165,243,428.750835,-680.019542,2.59849,-2.798434,51.8524,14.05,196,81,130,1,50.9922,248.731293,True,0.22
SOLUSDT,60,RSI14_7030,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,625,-215.607482,-92.440297,123.167185,43.64,385,168,217,495.177819,-710.785302,2.947487,-3.275508,52.6356,16.37,213,45,126,1,43.9093,284.392518,True,0.21
SOLUSDT,60,RSI14_7030,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,625,-216.349235,-93.183608,123.165627,43.64,385,168,217,494.436067,-710.785302,2.943072,-3.275508,52.6729,16.4,213,43,128,1,44.057,283.650765,True,0.28
SOLUSDT,60,RSI14_7030,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,625,-182.757069,-59.543978,123.213091,43.64,385,168,217,528.028233,-710.785302,3.143025,-3.275508,51.032,16.64,213,24,147,1,37.3447,317.242931,True,0.34
SOLUSDT,60,BB_20_25_breakout,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,241,-251.927963,-176.130672,75.797291,8.02,237,19,218,3.724567,-255.65253,0.19603,-1.172718,85.6782,3.8,58,177,2,0,50.4241,248.072037,True,0.18
SOLUSDT,60,BB_20_25_breakout,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,241,-232.566314,-159.320664,73.24565,16.16,229,37,192,45.221809,-277.788123,1.222211,-1.446813,54.2076,5.78,56,171,2,0,46.5759,267.433686,True,0.19
SOLUSDT,60,BB_20_25_breakout,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,241,-152.617,-90.558994,62.058006,26.8,194,52,142,157.952966,-310.569966,3.037557,-2.187112,41.8613,15.52,47,141,6,0,32.3266,347.383,True,0.2
SOLUSDT,60,BB_20_25_breakout,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,241,-215.808792,-147.647031,68.161761,42.25,213,90,123,131.69835,-347.507142,1.463315,-2.825261,65.8788,10.94,96,107,10,0,43.4353,284.191208,True,0.22
SOLUSDT,60,BB_20_25_breakout,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,241,-204.586851,-137.715317,66.871534,41.63,209,87,122,139.604792,-344.191642,1.604653,-2.821243,63.744,11.86,95,104,10,0,41.2017,295.413149,True,0.19
SOLUSDT,60,BB_20_25_breakout,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,241,-152.766839,-91.996924,60.769915,30.53,190,58,132,168.784199,-321.551038,2.910072,-2.435993,45.5661,16.89,84,96,10,0,33.581,347.233161,True,0.2
SOLUSDT,60,BB_20_25_breakout,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,241,-201.572545,-141.747891,59.824654,30.48,187,57,130,196.831015,-398.403561,3.453176,-3.064643,47.0195,20.61,110,54,23,0,40.7405,298.427455,True,0.19
SOLUSDT,60,BB_20_25_breakout,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,241,-205.064415,-145.237006,59.82741,30.48,187,57,130,193.339145,-398.403561,3.391915,-3.064643,47.4656,20.74,110,54,23,0,41.3742,294.935585,True,0.2
SOLUSDT,60,BB_20_25_breakout,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,241,-164.097337,-107.787732,56.309605,31.25,176,55,121,206.524149,-370.621486,3.754985,-3.062987,44.9252,23.41,103,51,22,0,34.9312,335.902663,True,0.23
SOLUSDT,60,ADX14_DI_20,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,973,-402.990076,-256.69268,146.297395,9.63,457,44,413,9.32671,-412.316786,0.211971,-0.998346,82.4863,2.07,33,266,158,0,80.598,97.009924,False,0.2
SOLUSDT,60,ADX14_DI_20,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,973,-400.603729,-244.712512,155.891217,17.25,487,84,403,82.792385,-483.396114,0.985624,-1.199494,54.8938,3.61,35,276,176,0,80.1207,99.396271,False,0.2
SOLUSDT,60,ADX14_DI_20,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,973,-401.263181,-191.180521,210.08266,24.24,656,159,497,354.813449,-756.07663,2.231531,-1.521281,40.5371,8.0,43,145,468,0,80.5366,98.736819,False,0.38
