symbol,interval,strategy,leverage,cooldown_candles,n_trades,final_equity,min_equity_full_run,survives_to_holdout_end,net_pnl_full_run,max_drawdown_pct_full_run,n_valid_validation_months,n_validation_months_target_met,frac_validation_target_met,best_deviation_pct_validation,median_deviation_pct_validation,worst_deviation_pct_validation,net_pnl_validation,max_drawdown_pct_validation,last_trade_exit_time,source
BTCUSDT,240,EMA_13_34_RSI14_55,10,5,38.0,97.158775,97.15877546321138,False,-402.841225,81.9442,12,0,0.0,100.0,100.0,100.0,0.0,81.9441771032101,2024-04-04 16:00:00+00:00,measured
BTCUSDT,240,EMA_13_34_RSI14_55,10,20,49.0,86.204889,86.20488916907573,False,-413.795111,83.9176,12,0,0.0,100.0,100.0,100.0,0.0,83.91762431804374,2024-06-07 16:00:00+00:00,measured
BTCUSDT,240,RSI14_7030,1,0,305.0,98.570466,98.57046619506019,False,-401.429534,80.3508,12,0,0.0,51.61290322580645,62.31182795698925,100.0,-148.73855522169973,80.35081791307833,2026-02-05 12:00:00+00:00,measured
BTCUSDT,240,RSI14_7030,2,0,133.0,95.830907,95.8309065721794,False,-404.169093,80.9596,12,0,0.0,100.0,100.0,100.0,0.0,80.95961863845281,2024-11-11 16:00:00+00:00,measured
BTCUSDT,240,RSI14_7030,3,0,83.0,95.55121,95.55120966469218,False,-404.44879,81.0773,12,0,0.0,100.0,100.0,100.0,0.0,81.0772917951546,2024-07-19 16:00:00+00:00,measured
BTCUSDT,240,RSI14_7030,5,0,48.0,98.960365,98.96036492119129,False,-401.039635,80.5295,12,0,0.0,100.0,100.0,100.0,0.0,80.52953088116756,2024-05-01 16:00:00+00:00,measured
BTCUSDT,240,RSI14_7030,10,5,31.0,79.129081,79.12908110446614,False,-420.870919,84.6686,12,0,0.0,100.0,100.0,100.0,0.0,84.6686344558999,2024-04-30 16:00:00+00:00,measured
BTCUSDT,240,RSI14_7030,10,20,25.0,96.812264,96.81226398127808,False,-403.187736,81.2425,12,0,0.0,100.0,100.0,100.0,0.0,81.24249406751778,2024-05-16 00:00:00+00:00,measured
BTCUSDT,240,MACD_12_26_hist,1,0,392.0,98.277813,98.27781316141767,False,-401.722187,80.3444,12,0,0.0,100.0,100.0,100.0,0.0,80.34443736771647,2025-01-21 16:00:00+00:00,measured
BTCUSDT,240,MACD_12_26_hist,2,0,155.0,98.692629,98.69262852392444,False,-401.307371,80.2615,12,0,0.0,100.0,100.0,100.0,0.0,80.26147429521511,2024-06-12 12:00:00+00:00,measured
BTCUSDT,240,MACD_12_26_hist,3,0,101.0,97.842926,97.8429263259921,False,-402.157074,80.4314,12,0,0.0,100.0,100.0,100.0,0.0,80.43141473480158,2024-04-15 12:00:00+00:00,measured
BTCUSDT,240,MACD_12_26_hist,5,0,66.0,99.399503,99.39950265924307,False,-400.600497,80.1201,12,0,0.0,100.0,100.0,100.0,0.0,80.12009946815138,2024-03-19 08:00:00+00:00,measured
BTCUSDT,240,MACD_12_26_hist,10,5,32.0,95.274334,95.27433383925052,False,-404.725666,80.9451,12,0,0.0,100.0,100.0,100.0,0.0,80.94513323214989,2024-03-12 16:00:00+00:00,measured
BTCUSDT,240,MACD_12_26_hist,10,20,31.0,95.809869,95.80986899485936,False,-404.190131,80.838,12,0,0.0,100.0,100.0,100.0,0.0,80.83802620102813,2024-03-28 08:00:00+00:00,measured
BTCUSDT,240,MACD_RSI14_50,1,0,382.0,98.615445,98.61544526610749,False,-401.384555,80.528,12,0,0.0,64.51612903225806,100.0,100.0,-48.816376150936065,80.52802557165022,2025-04-06 12:00:00+00:00,measured
BTCUSDT,240,MACD_RSI14_50,2,0,184.0,96.855105,96.85510524149942,False,-403.144895,81.116,12,0,0.0,100.0,100.0,100.0,0.0,81.11604184164761,2024-08-15 16:00:00+00:00,measured
BTCUSDT,240,MACD_RSI14_50,3,0,113.0,95.340976,95.34097602338454,False,-404.659024,81.642,12,0,0.0,100.0,100.0,100.0,0.0,81.64204865117895,2024-06-11 00:00:00+00:00,measured
BTCUSDT,240,MACD_RSI14_50,5,0,65.0,95.929996,95.92999614770304,False,-404.070004,81.9762,12,0,0.0,100.0,100.0,100.0,0.0,81.9761944615036,2024-04-12 16:00:00+00:00,measured
BTCUSDT,240,MACD_RSI14_50,10,5,37.0,76.846412,76.84641190739717,False,-423.153588,86.3864,12,0,0.0,100.0,100.0,100.0,0.0,86.38636079424086,2024-04-01 04:00:00+00:00,measured
BTCUSDT,240,MACD_RSI14_50,10,20,41.0,95.063283,95.06328317976539,False,-404.936717,83.1592,12,0,0.0,100.0,100.0,100.0,0.0,83.15917156309463,2024-04-30 08:00:00+00:00,measured
BTCUSDT,240,BB_20_25_breakout,1,0,160.0,304.196814,303.72480446466597,True,-195.803186,39.3212,12,0,0.0,56.666666666666664,86.88172043010752,93.54838709677419,-75.12855113844262,33.585158349864784,2026-08-25 20:00:00+00:00,measured
BTCUSDT,240,BB_20_25_breakout,2,0,160.0,108.393628,107.44960892933193,True,-391.606372,78.5569,12,0,0.0,56.666666666666664,86.88172043010752,93.54838709677419,-150.25710227688512,67.09720154157235,2026-08-25 20:00:00+00:00,measured
BTCUSDT,240,BB_20_25_breakout,3,0,99.0,98.047623,98.04762255724143,False,-401.952377,80.4544,12,0,0.0,86.66666666666667,100.0,100.0,-135.61167885040715,80.45444099922372,2025-07-27 16:00:00+00:00,measured
BTCUSDT,240,BB_20_25_breakout,5,0,70.0,96.013739,96.01373859661226,False,-403.986261,80.9014,12,0,0.0,100.0,100.0,100.0,0.0,80.90142344664379,2025-01-27 12:00:00+00:00,measured
BTCUSDT,240,BB_20_25_breakout,10,5,33.0,86.087038,86.08703771556986,False,-413.912962,82.9684,12,0,0.0,100.0,100.0,100.0,0.0,82.9683867236293,2024-07-23 16:00:00+00:00,measured
BTCUSDT,240,BB_20_25_breakout,10,20,39.0,99.180623,99.18062330073627,False,-400.819377,80.3779,12,0,0.0,100.0,100.0,100.0,0.0,80.37792836886024,2024-08-09 12:00:00+00:00,measured
BTCUSDT,240,BB_20_2_RSI14,1,0,300.0,152.615546,145.48782901469627,True,-347.384454,70.9754,12,0,0.0,53.333333333333336,72.58064516129032,85.71428571428571,-128.03248402708329,61.43919209331956,2026-08-31 20:00:00+00:00,measured
BTCUSDT,240,BB_20_2_RSI14,2,0,161.0,97.76904,97.76903952241594,False,-402.23096,80.544,12,0,0.0,70.96774193548387,100.0,100.0,-44.873637167874676,80.54403795055366,2025-04-21 00:00:00+00:00,measured
BTCUSDT,240,BB_20_2_RSI14,3,0,123.0,91.373067,91.37306730733746,False,-408.626933,81.8622,12,0,0.0,100.0,100.0,100.0,0.0,81.86221149381012,2024-12-20 12:00:00+00:00,measured
BTCUSDT,240,BB_20_2_RSI14,5,0,74.0,96.759957,96.75995662296157,False,-403.240043,80.8883,12,0,0.0,100.0,100.0,100.0,0.0,80.88829505990046,2024-08-09 12:00:00+00:00,measured
BTCUSDT,240,BB_20_2_RSI14,10,5,36.0,67.001855,67.00185507700456,False,-432.998145,86.9283,12,0,0.0,100.0,100.0,100.0,0.0,86.92832243718927,2024-05-28 00:00:00+00:00,measured
BTCUSDT,240,BB_20_2_RSI14,10,20,45.0,96.856614,96.85661418150596,False,-403.143386,81.1038,12,0,0.0,100.0,100.0,100.0,0.0,81.10383020065466,2024-07-05 12:00:00+00:00,measured
BTCUSDT,240,ADX14_DI_20,1,0,380.0,97.953405,97.95340516006496,False,-402.046595,80.5807,12,0,0.0,100.0,100.0,100.0,0.0,80.58066838224164,2025-01-27 12:00:00+00:00,measured
BTCUSDT,240,ADX14_DI_20,2,0,170.0,99.561769,99.56176946891816,False,-400.438231,80.433,12,0,0.0,100.0,100.0,100.0,0.0,80.43295173515037,2024-07-02 12:00:00+00:00,measured
BTCUSDT,240,ADX14_DI_20,3,0,113.0,96.679641,96.67964078162908,False,-403.320359,81.1627,12,0,0.0,100.0,100.0,100.0,0.0,81.16271281477478,2024-04-30 08:00:00+00:00,measured
BTCUSDT,240,ADX14_DI_20,5,0,73.0,89.492487,89.49248697294144,False,-410.507513,82.8578,12,0,0.0,100.0,100.0,100.0,0.0,82.85778716408717,2024-03-22 08:00:00+00:00,measured
BTCUSDT,240,ADX14_DI_20,10,5,50.0,72.1558,72.15580026227389,False,-427.8442,86.7389,12,0,0.0,100.0,100.0,100.0,0.0,86.73894888141417,2024-03-20 20:00:00+00:00,measured
BTCUSDT,240,ADX14_DI_20,10,20,48.0,97.996197,97.99619707205693,False,-402.003803,81.9899,12,0,0.0,100.0,100.0,100.0,0.0,81.98990830846611,2024-04-13 16:00:00+00:00,measured
BTCUSDT,240,STOCH14_cross,1,0,616.0,99.863872,99.86387246512851,False,-400.136128,80.0718,12,0,0.0,100.0,100.0,100.0,0.0,80.07176930433015,2024-09-09 16:00:00+00:00,measured
BTCUSDT,240,STOCH14_cross,2,0,296.0,96.343967,96.3439667228102,False,-403.656033,80.817,12,0,0.0,100.0,100.0,100.0,0.0,80.81696292044616,2024-05-08 20:00:00+00:00,measured
BTCUSDT,240,STOCH14_cross,3,0,179.0,99.780417,99.78041687473018,False,-400.219583,80.1768,12,0,0.0,100.0,100.0,100.0,0.0,80.17684342865509,2024-03-27 12:00:00+00:00,measured
BTCUSDT,240,STOCH14_cross,5,0,124.0,85.535357,85.53535700814803,False,-414.464643,83.082,12,0,0.0,100.0,100.0,100.0,0.0,83.0820050274902,2024-03-11 04:00:00+00:00,measured
BTCUSDT,240,STOCH14_cross,10,5,77.0,96.703354,96.70335438476246,False,-403.296646,81.0822,12,0,0.0,100.0,100.0,100.0,0.0,81.08218223716051,2024-02-26 12:00:00+00:00,measured
BTCUSDT,240,STOCH14_cross,10,20,74.0,99.621482,99.62148185503713,False,-400.378518,80.5113,12,0,0.0,100.0,100.0,100.0,0.0,80.51131678949729,2024-03-02 04:00:00+00:00,measured
BTCUSDT,240,TS_13_34_200_14,1,0,358.0,96.676802,96.67680191572458,False,-403.323198,80.927,12,0,0.0,51.61290322580645,64.51612903225806,92.85714285714286,-161.17045017483343,80.92703168945178,2026-02-06 12:00:00+00:00,measured
BTCUSDT,240,TS_13_34_200_14,2,0,192.0,95.147272,95.14727162839938,False,-404.852728,81.4801,12,0,0.0,100.0,100.0,100.0,0.0,81.48011206181029,2025-01-20 16:00:00+00:00,measured
BTCUSDT,240,TS_13_34_200_14,3,0,119.0,92.120795,92.12079533471803,False,-407.879205,82.3061,12,0,0.0,100.0,100.0,100.0,0.0,82.30610046513509,2024-08-29 12:00:00+00:00,measured
BTCUSDT,240,TS_13_34_200_14,5,0,83.0,94.311072,94.31107200178809,False,-405.688928,82.3517,12,0,0.0,100.0,100.0,100.0,0.0,82.3517450913671,2024-07-06 20:00:00+00:00,measured
BTCUSDT,240,TS_13_34_200_14,10,5,45.0,70.687259,70.6872586286504,False,-429.312741,87.0023,12,0,0.0,100.0,100.0,100.0,0.0,87.00230076568984,2024-05-03 12:00:00+00:00,measured
BTCUSDT,240,TS_13_34_200_14,10,20,44.0,78.261814,78.26181356439685,False,-421.738186,85.426,12,0,0.0,100.0,100.0,100.0,0.0,85.4259956514713,2024-06-12 12:00:00+00:00,measured
BTCUSDT,60,EMA_8_21,1,0,662.0,99.232797,99.23279669492513,False,-400.767203,80.3521,12,0,0.0,100.0,100.0,100.0,0.0,80.35211797956781,2025-01-29 06:00:00+00:00,measured
BTCUSDT,60,EMA_8_21,2,0,274.0,99.256765,99.25676500925738,False,-400.743235,80.5422,12,0,0.0,100.0,100.0,100.0,0.0,80.5421582997545,2024-06-20 03:00:00+00:00,measured
BTCUSDT,60,EMA_8_21,3,0,172.0,99.114793,99.05047608747815,False,-400.885207,80.7732,12,0,0.0,100.0,100.0,100.0,0.0,80.7606792910392,2024-04-20 01:00:00+00:00,measured
BTCUSDT,60,EMA_8_21,5,0,112.0,98.620069,98.620068630417,False,-401.379931,81.2252,12,0,0.0,100.0,100.0,100.0,0.0,81.22522884026071,2024-03-21 18:00:00+00:00,measured
BTCUSDT,60,EMA_8_21,10,5,71.0,78.122015,78.12201502507185,False,-421.877985,85.8104,12,0,0.0,100.0,100.0,100.0,0.0,85.81043127520563,2024-03-06 12:00:00+00:00,measured
BTCUSDT,60,EMA_8_21,10,20,66.0,95.868135,95.86813511314011,False,-404.131865,82.5871,12,0,0.0,100.0,100.0,100.0,0.0,82.58714280130637,2024-03-07 08:00:00+00:00,measured
BTCUSDT,60,EMA_13_34_RSI14_55,1,0,508.0,99.604664,99.5943606136743,False,-400.395336,80.2554,12,0,0.0,67.74193548387096,100.0,100.0,-62.40351739239742,80.25543351626126,2025-04-18 15:00:00+00:00,measured
BTCUSDT,60,EMA_13_34_RSI14_55,2,0,248.0,96.801428,96.80142767447416,False,-403.198572,80.9756,12,0,0.0,100.0,100.0,100.0,0.0,80.97561025832653,2024-08-13 16:00:00+00:00,measured
BTCUSDT,60,EMA_13_34_RSI14_55,3,0,158.0,99.043862,99.04386226568772,False,-400.956138,80.7023,12,0,0.0,100.0,100.0,100.0,0.0,80.70230936277981,2024-06-02 11:00:00+00:00,measured
BTCUSDT,60,EMA_13_34_RSI14_55,5,0,108.0,99.008607,99.00860682470932,False,-400.991393,81.0354,12,0,0.0,100.0,100.0,100.0,0.0,81.03537987792886,2024-04-14 22:00:00+00:00,measured
BTCUSDT,60,EMA_13_34_RSI14_55,10,5,53.0,99.4886,99.48860018302923,False,-400.5114,81.7164,12,0,0.0,100.0,100.0,100.0,0.0,81.7163648837841,2024-03-14 22:00:00+00:00,measured
BTCUSDT,60,EMA_13_34_RSI14_55,10,20,53.0,79.047172,79.04717193245637,False,-420.952828,85.473,12,0,0.0,100.0,100.0,100.0,0.0,85.4730125268327,2024-03-23 15:00:00+00:00,measured
BTCUSDT,60,RSI14_7030,1,0,701.0,99.95748,98.91266174970505,False,-400.04252,80.4641,12,0,0.0,40.0,55.75268817204301,85.71428571428571,-152.3032053796542,80.46408948018298,2026-02-13 15:00:00+00:00,measured
BTCUSDT,60,RSI14_7030,2,0,281.0,94.372188,94.37218830152977,False,-405.627812,81.5904,12,0,0.0,100.0,100.0,100.0,0.0,81.59036962176877,2024-11-11 16:00:00+00:00,measured
BTCUSDT,60,RSI14_7030,3,0,199.0,97.013572,97.01357170221809,False,-402.986428,81.3053,12,0,0.0,100.0,100.0,100.0,0.0,81.30529302523381,2024-08-07 09:00:00+00:00,measured
BTCUSDT,60,RSI14_7030,5,0,146.0,87.72165,87.72165035680422,False,-412.27835,83.4973,12,0,0.0,100.0,100.0,100.0,0.0,83.49732111371102,2024-06-24 09:00:00+00:00,measured
BTCUSDT,60,RSI14_7030,10,5,96.0,95.203318,94.05482494396598,False,-404.796682,83.2976,12,0,0.0,100.0,100.0,100.0,0.0,83.09360411557674,2024-05-13 08:00:00+00:00,measured
BTCUSDT,60,RSI14_7030,10,20,60.0,89.86961,89.86961023564862,False,-410.13039,84.0408,12,0,0.0,100.0,100.0,100.0,0.0,84.04077461509812,2024-04-25 12:00:00+00:00,measured
BTCUSDT,60,MACD_12_26_hist,1,0,721.0,99.969903,99.96990312452783,False,-400.030097,80.1465,12,0,0.0,100.0,100.0,100.0,0.0,80.14650799784125,2024-12-02 23:00:00+00:00,measured
BTCUSDT,60,MACD_12_26_hist,2,0,387.0,97.270841,97.27084069616336,False,-402.729159,80.8173,12,0,0.0,100.0,100.0,100.0,0.0,80.81731547972436,2024-07-15 22:00:00+00:00,measured
BTCUSDT,60,MACD_12_26_hist,3,0,233.0,96.619603,96.61960328281367,False,-403.380397,81.0778,12,0,0.0,100.0,100.0,100.0,0.0,81.07777551708102,2024-04-25 15:00:00+00:00,measured
BTCUSDT,60,MACD_12_26_hist,5,0,139.0,90.910638,90.20097842359068,False,-409.089362,82.5763,12,0,0.0,100.0,100.0,100.0,0.0,82.43919716265943,2024-03-20 07:00:00+00:00,measured
BTCUSDT,60,MACD_12_26_hist,10,5,90.0,78.121187,78.1211871677707,False,-421.878813,85.4083,12,0,0.0,100.0,100.0,100.0,0.0,85.40830962850264,2024-03-06 05:00:00+00:00,measured
BTCUSDT,60,MACD_12_26_hist,10,20,92.0,98.063731,98.06373067110559,False,-401.936269,81.6834,12,0,0.0,100.0,100.0,100.0,0.0,81.68338646014568,2024-03-08 11:00:00+00:00,measured
BTCUSDT,60,MACD_RSI14_50,1,0,718.0,99.373322,99.37332222654356,False,-400.626678,80.1747,12,0,0.0,100.0,100.0,100.0,0.0,80.1746509197533,2025-02-11 04:00:00+00:00,measured
BTCUSDT,60,MACD_RSI14_50,2,0,383.0,99.219159,98.7639732453471,False,-400.780841,80.345,12,0,0.0,100.0,100.0,100.0,0.0,80.2544021535076,2024-08-14 06:00:00+00:00,measured
BTCUSDT,60,MACD_RSI14_50,3,0,275.0,98.907415,98.9074147284444,False,-401.092585,80.365,12,0,0.0,100.0,100.0,100.0,0.0,80.36504235887895,2024-06-20 02:00:00+00:00,measured
BTCUSDT,60,MACD_RSI14_50,5,0,163.0,99.996774,99.99677423220578,False,-400.003226,80.2463,12,0,0.0,100.0,100.0,100.0,0.0,80.24633046793713,2024-04-13 22:00:00+00:00,measured
BTCUSDT,60,MACD_RSI14_50,10,5,73.0,76.977196,76.97719644893607,False,-423.022804,84.9782,12,0,0.0,100.0,100.0,100.0,0.0,84.97822589554775,2024-03-06 05:00:00+00:00,measured
BTCUSDT,60,MACD_RSI14_50,10,20,83.0,98.570576,98.57057635163824,False,-401.429424,80.7644,12,0,0.0,100.0,100.0,100.0,0.0,80.76436919494438,2024-03-14 22:00:00+00:00,measured
BTCUSDT,60,BB_20_25_breakout,1,0,450.0,227.554062,226.45868922744302,True,-272.445938,55.2087,12,0,0.0,46.666666666666664,59.677419354838705,70.96774193548387,-68.95945948372707,48.376003891177255,2026-08-31 23:00:00+00:00,measured
BTCUSDT,60,BB_20_25_breakout,2,0,257.0,95.259331,95.25933111760992,False,-404.740669,81.3645,12,0,0.0,61.29032258064516,100.0,100.0,-70.97084731153478,81.36454939827551,2025-06-05 16:00:00+00:00,measured
BTCUSDT,60,BB_20_25_breakout,3,0,169.0,98.390768,98.39076797974138,False,-401.609232,80.96,12,0,0.0,100.0,100.0,100.0,0.0,80.96002857439326,2024-12-05 19:00:00+00:00,measured
BTCUSDT,60,BB_20_25_breakout,5,0,95.0,96.825056,96.82505577234747,False,-403.174944,81.6595,12,0,0.0,100.0,100.0,100.0,0.0,81.65954826922521,2024-07-10 13:00:00+00:00,measured
BTCUSDT,60,BB_20_25_breakout,10,5,50.0,99.799161,99.7991611367845,False,-400.200839,82.0461,12,0,0.0,100.0,100.0,100.0,0.0,82.04609861120666,2024-05-01 18:00:00+00:00,measured
BTCUSDT,60,BB_20_25_breakout,10,20,48.0,91.141884,91.14188440561196,False,-408.858116,83.6035,12,0,0.0,100.0,100.0,100.0,0.0,83.60354549709714,2024-05-01 18:00:00+00:00,measured
BTCUSDT,60,BB_20_2_RSI14,1,0,560.0,99.18998,99.18998011875641,False,-400.81002,80.2252,12,0,0.0,48.38709677419355,64.51612903225806,100.0,-130.6230306582554,80.2251669377116,2025-12-23 14:00:00+00:00,measured
BTCUSDT,60,BB_20_2_RSI14,2,0,232.0,95.482283,95.48228258471732,False,-404.517717,81.0248,12,0,0.0,100.0,100.0,100.0,0.0,81.02476142297188,2024-10-14 03:00:00+00:00,measured
BTCUSDT,60,BB_20_2_RSI14,3,0,143.0,93.380248,93.38024806039397,False,-406.619752,81.5012,12,0,0.0,100.0,100.0,100.0,0.0,81.50121179530748,2024-06-26 18:00:00+00:00,measured
BTCUSDT,60,BB_20_2_RSI14,5,0,83.0,86.782638,86.78263773316809,False,-413.217362,82.9163,12,0,0.0,100.0,100.0,100.0,0.0,82.91630827421028,2024-04-19 01:00:00+00:00,measured
BTCUSDT,60,BB_20_2_RSI14,10,5,42.0,89.858114,89.85811436771337,False,-410.141886,82.5846,12,0,0.0,100.0,100.0,100.0,0.0,82.58464253166707,2024-03-15 00:00:00+00:00,measured
BTCUSDT,60,BB_20_2_RSI14,10,20,43.0,77.073008,77.07300761853082,False,-422.926992,85.0625,12,0,0.0,100.0,100.0,100.0,0.0,85.06251785627786,2024-03-17 10:00:00+00:00,measured
BTCUSDT,60,ADX14_DI_20,1,0,775.0,99.565551,99.56555121142588,False,-400.434449,80.1298,12,0,0.0,100.0,100.0,100.0,0.0,80.12983234042512,2024-12-03 15:00:00+00:00,measured
BTCUSDT,60,ADX14_DI_20,2,0,370.0,99.998974,99.99897428583643,False,-400.001026,80.0863,12,0,0.0,100.0,100.0,100.0,0.0,80.08627856149666,2024-06-17 06:00:00+00:00,measured
BTCUSDT,60,ADX14_DI_20,3,0,224.0,97.757103,97.75710336711296,False,-402.242897,80.5745,12,0,0.0,100.0,100.0,100.0,0.0,80.57452392763201,2024-04-19 06:00:00+00:00,measured
BTCUSDT,60,ADX14_DI_20,5,0,135.0,88.553305,88.55330510214668,False,-411.446695,82.4787,12,0,0.0,100.0,100.0,100.0,0.0,82.47867083119775,2024-03-19 01:00:00+00:00,measured
BTCUSDT,60,ADX14_DI_20,10,5,87.0,97.395929,97.39592905236736,False,-402.604071,80.9329,12,0,0.0,100.0,100.0,100.0,0.0,80.93288478017377,2024-03-05 15:00:00+00:00,measured
BTCUSDT,60,ADX14_DI_20,10,20,85.0,88.840566,88.84056627954675,False,-411.159434,82.6078,12,0,0.0,100.0,100.0,100.0,0.0,82.60776061250012,2024-03-06 05:00:00+00:00,measured
BTCUSDT,60,STOCH14_cross,1,0,961.0,99.827807,99.8278073952655,False,-400.172193,80.1729,12,0,0.0,100.0,100.0,100.0,0.0,80.17293080662374,2024-04-29 13:00:00+00:00,measured
BTCUSDT,60,STOCH14_cross,2,0,487.0,99.769407,99.76940696563582,False,-400.230593,80.321,12,0,0.0,100.0,100.0,100.0,0.0,80.32103417112654,2024-03-15 06:00:00+00:00,measured
BTCUSDT,60,STOCH14_cross,3,0,368.0,94.79362,94.79362026626421,False,-405.20638,81.4304,12,0,0.0,100.0,100.0,100.0,0.0,81.43040244611832,2024-03-04 14:00:00+00:00,measured
BTCUSDT,60,STOCH14_cross,5,0,250.0,96.614243,96.61424335010696,False,-403.385757,81.3292,12,0,0.0,100.0,100.0,100.0,0.0,81.32922898405056,2024-02-23 07:00:00+00:00,measured
BTCUSDT,60,STOCH14_cross,10,5,148.0,93.198303,93.19830334916605,False,-406.801697,82.5773,12,0,0.0,100.0,100.0,100.0,0.0,82.57731565389135,2024-02-12 14:00:00+00:00,measured
BTCUSDT,60,STOCH14_cross,10,20,148.0,93.198303,93.19830334916605,False,-406.801697,82.5773,12,0,0.0,100.0,100.0,100.0,0.0,82.57731565389135,2024-02-12 14:00:00+00:00,measured
BTCUSDT,60,TS_13_34_200_14,1,0,541.0,99.447179,99.44717902158209,False,-400.552821,80.2846,12,0,0.0,46.666666666666664,61.29032258064515,100.0,-178.46896635198743,80.28461224397577,2025-12-28 20:00:00+00:00,measured
BTCUSDT,60,TS_13_34_200_14,2,0,312.0,97.678763,97.67876316398673,False,-402.321237,80.8032,12,0,0.0,100.0,100.0,100.0,0.0,80.80318746779892,2025-01-31 18:00:00+00:00,measured
BTCUSDT,60,TS_13_34_200_14,3,0,180.0,97.153664,97.15366378576562,False,-402.846336,81.0706,12,0,0.0,100.0,100.0,100.0,0.0,81.07059533905397,2024-08-12 14:00:00+00:00,measured
BTCUSDT,60,TS_13_34_200_14,5,0,101.0,99.563227,99.56322748581101,False,-400.436773,80.9291,12,0,0.0,100.0,100.0,100.0,0.0,80.9291449708135,2024-05-13 07:00:00+00:00,measured
BTCUSDT,60,TS_13_34_200_14,10,5,69.0,81.4011,81.40109970872658,False,-418.5989,85.0404,12,0,0.0,100.0,100.0,100.0,0.0,85.0404166668842,2024-04-13 22:00:00+00:00,measured
BTCUSDT,60,TS_13_34_200_14,10,20,57.0,95.82508,95.82508008058318,False,-404.17492,82.3896,12,0,0.0,100.0,100.0,100.0,0.0,82.389632621704,2024-04-13 22:00:00+00:00,measured
XRPUSDT,240,EMA_8_21,1,0,341.0,99.96985,99.9698498546818,False,-400.03015,80.006,12,0,0.0,100.0,100.0,100.0,0.0,80.00603002906364,2024-10-29 00:00:00+00:00,measured
XRPUSDT,240,EMA_8_21,2,0,172.0,95.059983,95.05998304583511,False,-404.940017,80.988,12,0,0.0,100.0,100.0,100.0,0.0,80.98800339083297,2024-06-12 12:00:00+00:00,measured
XRPUSDT,240,EMA_8_21,3,0,102.0,92.641945,92.64194456593441,False,-407.358055,81.4716,12,0,0.0,100.0,100.0,100.0,0.0,81.47161108681313,2024-04-01 04:00:00+00:00,measured
XRPUSDT,240,EMA_8_21,5,0,69.0,84.656212,84.65621193318327,False,-415.343788,83.0688,12,0,0.0,100.0,100.0,100.0,0.0,83.06875761336335,2024-03-14 12:00:00+00:00,measured
XRPUSDT,240,EMA_8_21,10,5,32.0,97.615651,97.61565122895877,False,-402.384349,80.4769,12,0,0.0,100.0,100.0,100.0,0.0,80.47686975420825,2024-03-05 20:00:00+00:00,measured
XRPUSDT,240,EMA_8_21,10,20,26.0,93.722387,93.72238738696592,False,-406.277613,81.2555,12,0,0.0,100.0,100.0,100.0,0.0,81.25552252260681,2024-03-15 16:00:00+00:00,measured
XRPUSDT,240,EMA_13_34_RSI14_55,1,0,319.0,96.996794,96.99679410009827,False,-403.003206,80.6532,12,0,0.0,100.0,100.0,100.0,0.0,80.65320605409751,2024-12-03 12:00:00+00:00,measured
XRPUSDT,240,EMA_13_34_RSI14_55,2,0,152.0,97.206359,97.20635877773492,False,-402.793641,80.6638,12,0,0.0,100.0,100.0,100.0,0.0,80.66380042328498,2024-07-23 16:00:00+00:00,measured
XRPUSDT,240,EMA_13_34_RSI14_55,3,0,104.0,93.226963,93.22696347468383,False,-406.773037,81.5054,12,0,0.0,100.0,100.0,100.0,0.0,81.50535610062045,2024-05-20 16:00:00+00:00,measured
XRPUSDT,240,EMA_13_34_RSI14_55,5,0,57.0,89.167907,89.16790675176424,False,-410.832093,82.4054,12,0,0.0,100.0,100.0,100.0,0.0,82.40543909961465,2024-03-24 04:00:00+00:00,measured
XRPUSDT,240,EMA_13_34_RSI14_55,10,5,25.0,98.179631,98.17963106084227,False,-401.820369,80.8835,12,0,0.0,100.0,100.0,100.0,0.0,80.88346639888081,2024-03-08 12:00:00+00:00,measured
XRPUSDT,240,EMA_13_34_RSI14_55,10,20,21.0,83.323602,83.32360240870793,False,-416.676398,83.7761,12,0,0.0,100.0,100.0,100.0,0.0,83.77608035392534,2024-04-02 00:00:00+00:00,measured
XRPUSDT,240,RSI14_7030,1,0,262.0,99.728711,99.72871112549473,False,-400.271289,80.1038,12,0,0.0,100.0,100.0,100.0,0.0,80.103810548629,2025-02-26 20:00:00+00:00,measured
XRPUSDT,240,RSI14_7030,2,0,150.0,95.148048,95.14804838467347,False,-404.851952,81.0647,12,0,0.0,100.0,100.0,100.0,0.0,81.06470950590382,2024-11-15 12:00:00+00:00,measured
XRPUSDT,240,RSI14_7030,3,0,96.0,93.362527,93.36252683975505,False,-406.637473,81.466,12,0,0.0,100.0,100.0,100.0,0.0,81.46597526965684,2024-08-05 08:00:00+00:00,measured
XRPUSDT,240,RSI14_7030,5,0,70.0,88.822731,88.82273100036059,False,-411.177269,82.454,12,0,0.0,100.0,100.0,100.0,0.0,82.45395175915351,2024-07-05 00:00:00+00:00,measured
XRPUSDT,240,RSI14_7030,10,5,46.0,81.539408,81.53940818240977,False,-418.460592,84.0884,12,0,0.0,100.0,100.0,100.0,0.0,84.08840709253418,2024-06-17 08:00:00+00:00,measured
XRPUSDT,240,RSI14_7030,10,20,35.0,95.386888,95.38688840847624,False,-404.613112,81.3862,12,0,0.0,100.0,100.0,100.0,0.0,81.38621102485553,2024-06-24 04:00:00+00:00,measured
